GBP1	GBP3	GBP5	GBP7
16.563	15.438	15.500	15.750	
16.625	15.438	15.438	15.750	
16.563	15.438	15.438	15.750	
16.563	15.438	15.375	15.750	
16.563	15.438	15.438	15.750	
16.563	15.500	15.563	15.750	
16.563	15.438	15.438	15.750	
16.563	15.563	15.563	15.813	
16.563	15.563	15.438	15.750	
16.563	15.563	15.438	15.750	
16.563	15.500	15.438	15.875	
16.563	15.500	15.438	15.875	
16.625	15.438	15.563	15.813	
16.563	15.563	15.563	15.813	
16.625	15.438	15.500	15.813	
16.563	15.563	15.500	15.813	
16.625	15.438	15.500	15.813	
16.625	15.438	15.500	15.875	
16.625	15.438	15.563	15.875	
16.625	15.438	15.563	15.875	
16.625	15.500	15.500	15.875	
16.625	15.500	15.500	15.938	
16.688	15.438	15.500	15.875	
16.625	15.500	15.563	15.875	
16.688	15.438	15.500	16.063	
16.688	15.438	15.625	16.063	
16.688	15.438	15.500	15.938	
16.688	15.500	15.563	15.938	
16.688	15.500	15.500	15.938	
16.750	15.500	15.500	15.938	
16.750	15.500	15.500	15.938	
16.813	15.500	15.500	15.938	
16.750	15.500	15.625	15.938	
16.813	15.563	15.625	16.000	
16.750	15.625	15.500	16.000	
16.750	15.625	15.500	16.063	
16.813	15.625	15.500	16.063	
16.813	15.625	15.500	16.063	
16.813	15.563	15.625	16.063	
16.813	15.563	15.625	16.188	
16.813	15.563	15.563	16.063	
16.813	15.688	15.563	16.063	
16.875	15.563	15.563	16.063	
16.875	15.688	15.563	16.063	
16.813	15.563	15.563	16.125	
16.938	15.563	15.688	16.125	
16.813	15.563	15.563	16.188	
16.875	15.563	15.625	16.125	
16.875	15.563	15.563	16.125	
16.875	15.563	15.563	16.250	
16.875	15.563	15.563	16.250	
16.875	15.563	15.563	16.250	
16.875	15.563	15.750	16.250	
16.938	15.563	15.750	16.313	
16.938	15.625	15.625	16.250	
16.938	15.625	15.625	16.250	
16.938	15.625	15.625	16.250	
16.938	15.625	15.625	16.250	
16.938	15.625	15.688	16.313	
16.938	15.625	15.688	16.250	
17.000	15.625	15.625	16.313	
17.000	15.750	15.625	16.313	
17.000	15.813	15.625	16.313	
17.000	15.813	15.625	16.438	
17.000	15.750	15.625	16.438	
17.000	15.750	15.813	16.438	
17.063	15.688	15.688	16.375	
17.063	15.688	15.750	16.438	
17.063	15.688	15.688	16.375	
17.063	15.813	15.688	16.438	
17.063	15.688	15.750	16.438	
17.063	15.750	15.750	16.438	
17.125	15.750	15.813	16.500	
17.125	15.688	15.813	16.500	
17.125	15.750	15.688	16.563	
17.125	15.750	15.750	16.500	
17.125	15.750	15.750	16.563	
17.188	15.750	15.750	16.625	
17.125	15.750	15.813	16.625	
17.250	15.750	15.813	16.625	
17.188	15.750	15.750	16.563	
17.313	15.750	15.750	16.688	
17.188	15.750	15.750	16.625	
17.188	15.813	15.750	16.625	
17.250	15.813	15.813	16.625	
