T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16
25.813	25.500	26.188	25.500	25.750	25.188	25.938	25.125	25.500	25.625	25.563	25.438	25.625	25.563	24.938	25.375	
25.813	25.500	26.188	25.500	25.750	25.188	25.938	25.125	25.500	25.625	25.563	25.438	25.625	25.563	24.938	25.375	
25.813	25.500	26.188	25.500	25.750	25.188	25.938	25.125	25.500	25.625	25.625	25.438	25.625	25.563	24.938	25.375	
25.813	25.500	26.188	25.500	25.750	25.188	25.938	25.125	25.500	25.625	25.625	25.438	25.625	25.625	24.938	25.375	
25.875	25.563	26.250	25.563	25.875	25.250	26.000	25.188	25.563	25.688	25.688	25.500	25.688	25.625	25.000	25.438	
25.875	25.563	26.250	25.563	25.813	25.250	26.000	25.188	25.563	25.688	25.688	25.500	25.688	25.625	25.000	25.438	
25.875	25.563	26.250	25.563	25.813	25.250	26.000	25.188	25.563	25.688	25.688	25.500	25.688	25.625	25.000	25.438	
25.875	25.563	26.250	25.563	25.813	25.250	26.000	25.188	25.500	25.688	25.625	25.438	25.688	25.625	25.000	25.438	
25.875	25.625	26.250	25.563	25.875	25.313	26.000	25.250	25.563	25.750	25.688	25.500	25.750	25.688	25.000	25.438	
25.875	25.563	26.250	25.563	25.875	25.250	26.000	25.250	25.563	25.688	25.688	25.500	25.750	25.688	25.063	25.438	
25.875	25.625	26.250	25.563	25.875	25.250	26.063	25.250	25.563	25.750	25.688	25.563	25.750	25.688	25.063	25.438	
25.938	25.625	26.313	25.625	25.875	25.313	26.063	25.250	25.563	25.750	25.688	25.563	25.688	25.688	25.063	25.438	
25.938	25.563	26.250	25.563	25.875	25.313	26.063	25.250	25.625	25.750	25.688	25.500	25.750	25.688	25.063	25.500	
25.938	25.563	26.250	25.563	25.875	25.313	26.063	25.250	25.625	25.750	25.688	25.500	25.688	25.625	25.063	25.500	
26.000	25.625	26.313	25.625	25.938	25.313	26.063	25.250	25.625	25.750	25.750	25.563	25.750	25.688	25.063	25.438	
25.938	25.625	26.313	25.625	25.938	25.313	26.063	25.250	25.625	25.750	25.750	25.563	25.750	25.688	25.063	25.438	
26.000	25.688	26.313	25.625	25.938	25.313	26.063	25.250	25.688	25.813	25.750	25.563	25.750	25.688	25.063	25.500	
26.000	25.625	26.313	25.625	25.938	25.313	26.063	25.313	25.688	25.813	25.750	25.563	25.750	25.688	25.063	25.500	
26.000	25.625	26.313	25.625	25.938	25.375	26.125	25.313	25.625	25.750	25.750	25.563	25.813	25.750	25.125	25.500	
26.000	25.625	26.313	25.625	25.938	25.375	26.063	25.313	25.688	25.813	25.750	25.563	25.813	25.750	25.125	25.500	
26.000	25.688	26.375	25.688	25.938	25.375	26.125	25.313	25.625	25.813	25.813	25.625	25.813	25.750	25.125	25.563	
26.000	25.688	26.375	25.688	26.000	25.375	26.125	25.313	25.625	25.813	25.813	25.625	25.813	25.750	25.125	25.563	
26.063	25.688	26.375	25.688	26.000	25.375	26.125	25.313	25.688	25.813	25.813	25.625	25.875	25.750	25.125	25.563	
26.063	25.688	26.375	25.688	26.000	25.375	26.125	25.313	25.688	25.813	25.813	25.625	25.813	25.750	25.125	25.563	
26.063	25.688	26.375	25.688	26.000	25.375	26.188	25.375	25.688	25.813	25.813	25.688	25.875	25.813	25.188	25.563	
26.000	25.688	26.375	25.688	26.000	25.375	26.125	25.313	25.688	25.813	25.813	25.625	25.875	25.750	25.188	25.563	
26.063	25.750	26.375	25.688	26.000	25.375	26.188	25.375	25.688	25.813	25.813	25.688	25.813	25.813	25.188	25.563	
26.063	25.750	26.438	25.688	26.000	25.375	26.188	25.375	25.688	25.813	25.813	25.688	25.875	25.813	25.188	25.563	
26.063	25.750	26.438	25.750	26.063	25.438	26.188	25.375	25.750	25.875	25.813	25.688	25.875	25.813	25.188	25.563	
26.063	25.750	26.438	25.750	26.000	25.438	26.188	25.375	25.750	25.875	25.875	25.688	25.875	25.813	25.188	25.563	
26.063	25.750	26.438	25.750	26.063	25.438	26.188	25.375	25.750	25.875	25.875	25.688	25.875	25.813	25.188	25.563	
26.125	25.750	26.438	25.750	26.000	25.438	26.188	25.375	25.750	25.875	25.875	25.688	25.875	25.813	25.188	25.563	
26.063	25.750	26.438	25.750	26.000	25.438	26.188	25.375	25.750	25.875	25.875	25.688	25.875	25.813	25.188	25.625	
26.063	25.750	26.438	25.750	26.063	25.438	26.250	25.375	25.750	25.875	25.875	25.688	25.875	25.813	25.188	25.625	
26.063	25.750	26.438	25.750	26.063	25.438	26.250	25.375	25.750	25.875	25.875	25.688	25.875	25.813	25.188	25.563	
