GBP1	GBP3	GBP5	GBP7
16.563	16.063	16.125	15.750	
16.563	16.063	16.188	15.750	
16.563	16.063	16.188	15.750	
16.563	16.063	16.188	15.750	
16.563	16.000	16.125	15.813	
16.563	16.000	16.250	15.813	
16.563	16.000	16.125	15.750	
16.625	16.000	16.188	15.750	
16.563	16.063	16.188	15.813	
16.563	16.000	16.188	15.813	
16.563	16.000	16.125	15.750	
16.625	16.063	16.125	15.750	
16.563	16.000	16.250	15.750	
16.563	16.063	16.250	15.750	
16.625	16.000	16.125	15.750	
16.625	16.000	16.188	15.750	
16.625	16.000	16.125	15.750	
16.625	16.000	16.188	15.750	
16.625	16.000	16.188	15.750	
16.625	16.063	16.188	15.750	
16.563	16.000	16.125	15.750	
16.625	16.125	16.125	15.750	
16.563	16.125	16.125	15.813	
16.563	16.125	16.125	15.813	
16.563	16.063	16.125	15.750	
16.563	16.063	16.250	15.750	
16.563	16.000	16.125	15.750	
16.563	16.000	16.125	15.750	
16.500	16.000	16.188	15.750	
16.500	16.063	16.125	15.750	
16.563	16.000	16.125	15.750	
16.563	16.063	16.188	15.750	
16.500	16.000	16.125	15.750	
16.500	16.000	16.188	15.813	
16.563	16.000	16.125	15.813	
16.563	16.000	16.125	15.813	
16.500	16.000	16.125	15.750	
16.500	16.000	16.125	15.750	
16.500	16.000	16.250	15.688	
16.500	16.000	16.250	15.688	
16.500	16.000	16.125	15.688	
16.563	16.000	16.125	15.750	
16.563	16.000	16.125	15.750	
16.563	16.000	16.125	15.750	
16.500	16.000	16.125	15.750	
16.500	16.000	16.125	15.750	
16.500	16.000	16.125	15.688	
16.500	16.000	16.125	15.688	
16.500	16.000	16.125	15.750	
16.563	16.063	16.125	15.750	
16.500	16.063	16.125	15.688	
16.625	16.063	16.188	15.688	
16.500	16.063	16.125	15.688	
16.625	16.063	16.125	15.688	
16.500	16.000	16.125	15.750	
16.500	16.000	16.125	15.688	
16.500	15.938	16.063	15.688	
16.500	16.063	16.125	15.688	
16.563	16.000	16.250	15.688	
16.563	16.063	16.250	15.813	
16.563	15.938	16.063	15.688	
16.563	16.000	16.063	15.688	
16.500	15.938	16.125	15.750	
16.625	15.938	16.125	15.750	
16.500	15.938	16.125	15.688	
16.500	15.938	16.125	15.688	
16.500	15.938	16.125	15.688	
16.500	15.938	16.063	15.688	
16.500	16.000	16.063	15.688	
16.500	16.000	16.125	15.750	
16.500	15.938	16.063	15.688	
16.500	15.938	16.188	15.688	
16.500	15.938	16.063	15.688	
16.500	15.938	16.125	15.813	
16.500	15.938	16.063	15.750	
16.500	15.938	16.125	15.750	
16.438	15.938	16.063	15.688	
16.500	16.000	16.063	15.750	
16.500	15.938	16.188	15.688	
16.500	16.063	16.188	15.688	
16.500	16.063	16.125	15.688	
16.500	16.063	16.063	15.688	
16.500	16.000	16.063	15.750	
16.500	16.000	16.063	15.688	
16.438	15.938	16.188	15.688	
16.438	15.938	16.188	15.688	
16.438	15.938	16.063	15.688	
16.438	16.063	16.063	15.688	
16.500	15.938	16.063	15.750	
16.500	16.000	16.063	15.750	
16.500	15.938	16.063	15.688	
16.500	15.938	16.188	15.688	
16.500	15.938	16.063	15.688	
16.563	15.938	16.063	15.688	
16.438	15.938	16.125	15.688	
16.500	15.938	16.063	15.750	
16.500	15.938	16.063	15.688	
16.500	15.938	16.125	15.688	
16.500	15.938	16.063	15.688	
16.500	15.938	16.125	15.750	
16.500	15.938	16.063	15.750	
16.500	15.938	16.125	15.750	
16.500	15.938	16.063	15.750	
16.500	15.938	16.063	15.750	
16.563	15.938	16.188	15.750	
16.563	15.938	16.188	15.688	
16.438	15.938	16.063	15.688	
16.563	16.000	16.063	15.688	
16.438	16.063	16.063	15.688	
16.500	16.063	16.063	15.688	
16.438	16.000	16.125	15.688	
16.500	16.000	16.125	15.688	
16.500	15.938	16.063	15.688	
16.500	15.938	16.063	15.750	
16.438	15.938	16.063	15.750	
16.438	16.000	16.063	15.750	
16.438	15.938	16.063	15.688	
16.438	16.000	16.125	15.750	
16.438	15.938	16.063	15.688	
16.438	15.938	16.063	15.688	
16.500	15.938	16.063	15.688	
16.500	15.938	16.063	15.688	
16.438	15.938	16.063	15.688	
16.438	15.938	16.063	15.750	
16.500	15.938	16.188	15.688	
16.438	15.938	16.188	15.688	
16.438	15.938	16.063	15.688	
16.438	15.938	16.063	15.688	
16.438	15.938	16.063	15.750	
16.500	15.938	16.063	15.750	
16.438	15.938	16.125	15.688	
16.438	15.938	16.125	15.688	
16.438	15.938	16.063	15.688	
16.438	15.938	16.063	15.688	
16.438	15.938	16.063	15.688	
16.500	15.938	16.063	15.688	
16.438	15.938	16.063	15.688	
16.563	16.000	16.125	15.688	
16.438	16.000	16.063	15.688	
16.438	16.000	16.063	15.750	
16.500	16.000	16.063	15.750	
16.500	16.000	16.063	15.750	
16.500	15.938	16.063	15.688	
16.500	15.938	16.125	15.750	
16.500	15.938	16.063	15.688	
16.500	16.000	16.188	15.688	
16.500	15.938	16.063	15.688	
16.500	16.000	16.063	15.688	
16.438	15.938	16.063	15.688	
16.500	15.938	16.063	15.688	
16.438	15.938	16.125	15.688	
16.500	15.938	16.125	15.688	
16.438	15.938	16.063	15.688	
16.438	15.938	16.063	15.750	
16.438	15.938	16.063	15.750	
16.438	15.938	16.063	15.750	
16.438	15.938	16.063	15.688	
16.438	15.938	16.063	15.750	
16.500	15.938	16.063	15.688	
16.500	15.938	16.063	15.688	
16.438	15.938	16.063	15.688	
16.438	15.938	16.063	15.688	
16.438	15.938	16.063	15.688	
16.438	15.938	16.125	15.688	
16.438	15.938	16.063	15.688	
16.438	15.938	16.125	15.750	
16.438	15.938	16.063	15.688	
16.438	16.000	16.063	15.688	
16.438	16.000	16.063	15.750	
16.438	16.000	16.063	15.750	
16.438	15.938	16.125	15.688	
16.438	15.938	16.125	15.688	
16.438	15.938	16.063	15.688	
16.438	15.938	16.063	15.688	
16.438	15.938	16.063	15.688	
16.438	16.000	16.063	15.688	
16.438	15.938	16.125	15.688	
16.500	16.000	16.125	15.688	
16.438	15.938	16.000	15.688	
16.563	15.938	16.063	15.750	
16.438	15.938	16.063	15.688	
16.438	15.938	16.063	15.688	
16.500	15.938	16.063	15.688	
16.500	15.938	16.125	15.750	
16.500	15.938	16.063	15.688	
16.500	15.938	16.063	15.688	
16.563	15.938	16.000	15.688	
16.563	15.938	16.063	15.688	
16.500	15.938	16.063	15.688	
16.500	15.938	16.063	15.688	
16.438	15.938	16.000	15.688	
16.500	15.938	16.125	15.688	
16.438	15.938	16.000	15.688	
16.438	15.938	16.063	15.750	
16.438	15.938	16.000	15.750	
16.438	15.938	16.000	15.750	
16.438	16.000	16.188	15.688	
16.438	16.000	16.188	15.688	
16.500	16.000	16.063	15.688	
16.500	16.000	16.063	15.688	
16.438	15.938	16.000	15.688	
16.438	15.938	16.063	15.688	
16.438	15.938	16.125	15.688	
16.438	16.000	16.125	15.688	
16.438	15.938	16.000	15.688	
16.438	16.000	16.000	15.688	
16.438	15.938	16.000	15.688	
16.438	15.938	16.000	15.688	
16.438	15.938	16.000	15.688	
16.438	15.938	16.125	15.688	
16.438	15.938	16.000	15.688	
16.438	15.938	16.063	15.688	
16.438	15.938	16.063	15.688	
16.438	15.875	16.000	15.688	
16.438	15.938	16.000	15.688	
16.438	15.938	16.063	15.688	
16.438	15.938	16.063	15.688	
16.500	15.938	16.063	15.688	
16.438	15.938	16.063	15.688	
16.500	15.938	16.000	15.750	
16.438	15.938	16.000	15.750	
16.500	15.938	16.000	15.750	
16.438	15.938	16.125	15.688	
16.438	15.938	16.125	15.750	
16.438	15.938	16.000	15.688	
16.438	15.938	16.063	15.688	
16.438	16.000	16.000	15.688	
16.438	16.000	16.000	15.688	
16.500	15.938	16.000	15.688	
16.500	15.938	16.063	15.688	
16.438	15.938	16.000	15.625	
16.500	15.938	16.000	15.688	
16.438	15.938	16.000	15.688	
16.500	15.938	16.000	15.688	
16.438	15.875	16.000	15.750	
16.438	16.000	16.125	15.750	
16.438	15.875	16.000	15.688	
16.438	15.938	16.063	15.625	
16.438	15.875	16.000	15.625	
16.438	15.875	16.000	15.625	
16.438	15.875	16.000	15.625	
16.438	15.875	16.000	15.625	
16.438	15.875	16.063	15.625	
16.438	15.875	16.063	15.625	
16.438	15.875	16.000	15.625	
16.375	15.875	16.000	15.688	
16.438	15.875	16.000	15.688	
16.438	15.875	16.000	15.688	
16.375	15.875	16.063	15.688	
16.438	15.875	16.063	15.750	
16.438	15.875	16.000	15.625	
16.375	15.938	16.000	15.688	
16.438	15.875	16.000	15.625	
16.375	15.875	16.000	15.625	
16.375	15.875	16.000	15.625	
16.438	15.938	16.063	15.625	
16.438	16.000	16.000	15.625	
16.438	16.000	16.000	15.625	
16.438	15.938	16.000	15.625	
16.500	15.938	16.000	15.750	
16.438	15.938	16.000	15.688	
16.500	15.938	16.063	15.688	
16.438	15.875	16.000	15.625	
16.438	16.000	16.125	15.688	
16.438	15.875	16.000	15.625	
16.438	15.938	16.000	15.625	
16.438	15.938	16.000	15.625	
16.438	15.938	16.000	15.625	
16.438	15.875	16.063	15.625	
16.438	15.875	16.063	15.688	
16.438	15.875	16.000	15.625	
16.438	15.875	16.000	15.688	
16.375	15.875	16.000	15.625	
16.438	15.875	15.938	15.625	
16.375	15.875	16.000	15.688	
16.375	15.875	16.000	15.688	
16.438	15.875	16.000	15.688	
16.438	15.875	16.000	15.688	
16.375	15.875	16.000	15.625	
16.438	15.875	15.938	15.625	
16.375	15.875	15.938	15.625	
16.375	15.875	16.063	15.625	
16.375	15.875	16.000	15.625	
16.375	15.875	16.000	15.625	
16.375	15.875	15.938	15.625	
16.438	15.938	15.938	15.688	
16.375	16.000	16.000	15.688	
16.375	16.000	16.000	15.688	
16.375	15.938	16.063	15.688	
16.375	15.938	16.063	15.688	
16.375	15.875	16.000	15.625	
16.375	15.875	16.000	15.625	
16.375	15.875	15.938	15.625	
16.438	15.938	16.000	15.625	
16.375	15.875	16.063	15.625	
16.375	16.000	16.063	15.625	
16.375	15.875	15.938	15.688	
16.375	15.875	15.938	15.688	
16.375	15.875	16.000	15.625	
16.438	15.875	16.000	15.625	
16.375	15.875	16.000	15.688	
16.438	15.875	16.063	15.688	
16.375	15.875	16.000	15.625	
16.438	15.875	16.000	15.688	
16.375	15.875	16.000	15.625	
16.375	15.875	16.000	15.625	
16.438	15.875	16.000	15.625	
16.438	15.875	16.063	15.625	
16.438	15.875	15.938	15.625	
16.438	15.875	16.000	15.625	
16.438	15.875	15.938	15.625	
16.438	15.875	15.938	15.688	
16.375	15.875	16.000	15.688	
16.438	15.875	15.938	15.688	
16.438	15.875	16.063	15.688	
16.438	16.000	16.063	15.750	
16.375	15.938	16.000	15.625	
16.375	15.938	15.938	15.625	
16.375	15.875	15.938	15.625	
16.375	15.875	16.000	15.625	
16.375	15.875	16.063	15.625	
16.375	15.875	16.063	15.625	
16.438	15.875	15.938	15.625	
16.375	15.938	16.000	15.625	
16.375	15.875	15.938	15.625	
16.375	15.938	15.938	15.625	
16.375	15.875	15.938	15.688	
16.375	15.875	16.063	15.688	
16.375	15.875	15.938	15.625	
16.375	15.875	15.938	15.688	
16.438	15.875	16.000	15.625	
16.438	15.875	15.938	15.625	
16.375	15.875	15.938	15.625	
16.375	15.875	16.000	15.625	
16.375	15.875	15.938	15.625	
16.375	15.875	16.063	15.625	
16.375	15.875	15.938	15.625	
16.375	15.875	16.000	15.688	
16.438	15.875	15.938	15.625	
16.375	15.875	15.938	15.625	
16.375	15.875	16.063	15.750	
16.438	15.875	16.063	15.750	
16.375	15.875	15.938	15.625	
16.438	15.875	15.938	15.625	
16.375	15.875	15.938	15.625	
16.375	15.938	15.938	15.625	
16.375	15.938	16.000	15.625	
16.375	15.938	16.000	15.625	
16.438	15.938	15.938	15.625	
16.438	15.938	16.000	15.625	
16.438	15.875	15.938	15.625	
16.438	15.875	15.938	15.688	
16.500	15.875	16.000	15.688	
16.500	16.000	16.063	15.688	
16.375	15.875	15.938	15.625	
16.500	15.875	16.063	15.688	
16.375	15.875	16.000	15.625	
16.438	15.875	15.938	15.625	
16.375	15.875	15.938	15.625	
16.375	15.875	16.000	15.625	
16.375	15.875	16.063	15.688	
16.375	15.875	16.063	15.688	
16.375	15.875	15.938	15.625	
16.375	15.875	15.938	15.688	
16.375	15.875	15.938	15.625	
16.375	15.875	15.938	15.625	
16.375	15.875	16.063	15.688	
16.375	15.875	16.063	15.688	
16.375	15.875	16.000	15.625	
