GBP1	GBP3	GBP5	GBP7
20.875	21.375	20.563	21.188	
21.000	21.438	20.563	21.125	
20.813	21.500	20.563	21.188	
20.875	21.500	20.563	21.250	
20.813	21.500	20.563	21.250	
20.813	21.500	20.688	21.250	
20.813	21.438	20.563	21.250	
20.813	21.438	20.750	21.313	
20.813	21.438	20.563	21.313	
20.813	21.563	20.563	21.313	
20.813	21.500	20.563	21.313	
20.813	21.563	20.563	21.313	
20.813	21.500	20.625	21.375	
20.750	21.500	20.625	21.375	
20.813	21.563	20.563	21.375	
20.750	21.563	20.563	21.375	
20.750	21.563	20.563	21.375	
20.750	21.563	20.563	21.500	
20.750	21.625	20.563	21.438	
20.750	21.625	20.688	21.438	
20.750	21.625	20.500	21.563	
20.750	21.625	20.625	21.563	
20.750	21.625	20.563	21.438	
20.750	21.625	20.500	21.500	
20.750	21.688	20.500	21.500	
20.750	21.688	20.500	21.500	
20.688	21.875	20.688	21.563	
20.688	21.875	20.688	21.500	
20.750	21.813	20.500	21.563	
20.750	21.813	20.500	21.563	
20.750	21.750	20.500	21.563	
20.688	21.750	20.500	21.625	
20.688	21.750	20.563	21.625	
20.688	21.938	20.688	21.750	
20.688	21.750	20.500	21.688	
20.750	21.875	20.625	21.688	
20.688	21.813	20.500	21.625	
20.750	21.813	20.500	21.688	
20.688	21.813	20.563	21.688	
20.813	21.813	20.500	21.688	
20.688	21.813	20.625	21.688	
20.813	21.875	20.625	21.688	
20.688	21.875	20.500	21.688	
20.688	21.875	20.500	21.688	
20.688	21.875	20.500	21.750	
20.688	21.875	20.500	21.750	
20.750	21.875	20.500	21.750	
20.750	21.875	20.688	21.813	
20.750	21.938	20.500	21.813	
20.750	21.938	20.563	21.813	
20.813	21.938	20.500	21.813	
20.813	22.063	20.500	21.938	
20.750	22.063	20.500	21.813	
20.750	22.063	20.563	21.813	
20.688	22.000	20.688	21.813	
20.750	22.000	20.688	21.813	
20.625	22.000	20.500	21.875	
20.750	22.125	20.500	21.875	
20.625	22.000	20.563	21.875	
20.625	22.063	20.563	21.875	
20.625	22.000	20.563	21.875	
20.625	22.000	20.688	22.000	
20.625	22.063	20.563	21.938	
20.625	22.000	20.563	21.938	
20.625	22.063	20.563	22.063	
20.625	22.063	20.563	22.063	
20.625	22.063	20.563	22.000	
20.625	22.063	20.625	22.000	
20.688	22.125	20.688	22.000	
20.688	22.125	20.688	22.000	
20.625	22.125	20.625	22.063	
20.625	22.125	20.563	22.000	
20.625	22.125	20.563	22.000	
20.625	22.188	20.563	22.063	
20.625	22.188	20.625	22.063	
20.625	22.313	20.625	22.063	
20.625	22.313	20.563	22.063	
20.625	22.313	20.563	22.188	
20.625	22.250	20.563	22.188	
20.625	22.250	20.563	22.188	
20.625	22.188	20.563	22.125	
20.625	22.375	20.688	22.250	
20.625	22.250	20.563	22.125	
20.625	22.313	20.750	22.188	
20.625	22.250	20.563	22.188	
20.625	22.313	20.625	22.188	
20.625	22.313	20.625	22.188	
20.625	22.313	20.625	22.188	
20.625	22.313	20.688	22.188	
20.625	22.313	20.688	22.250	
20.625	22.313	20.563	22.250	
20.625	22.313	20.625	22.375	
20.625	22.313	20.625	22.250	
20.688	22.313	20.563	22.250	
20.625	22.313	20.625	22.375	
20.750	22.375	20.750	22.375	
20.563	22.375	20.688	22.313	
20.688	22.375	20.750	22.313	
20.625	22.375	20.625	22.250	
20.625	22.500	20.625	22.250	
20.625	22.500	20.625	22.250	
20.625	22.500	20.625	22.250	
20.688	22.438	20.813	22.313	
20.688	22.438	20.813	22.313	
20.688	22.438	20.625	22.313	
20.688	22.563	20.625	22.375	
20.750	22.438	20.625	22.313	
20.750	22.500	20.625	22.438	
20.688	22.438	20.625	22.500	
20.688	22.438	20.750	22.500	
20.625	22.500	20.625	22.375	
20.750	22.500	20.750	22.500	
20.625	22.500	20.688	22.375	
20.625	22.500	20.625	22.375	
20.625	22.563	20.625	22.438	
20.625	22.563	20.688	22.438	
20.625	22.563	20.813	22.438	
20.625	22.500	20.813	22.438	
20.625	22.563	20.688	22.438	
20.625	22.563	20.750	22.438	
20.625	22.563	20.688	22.438	
20.625	22.563	20.688	22.563	
20.625	22.563	20.688	22.500	
20.625	22.750	20.875	22.500	
20.625	22.813	20.688	22.688	
20.625	22.813	20.750	22.688	
20.625	22.625	20.688	22.500	
20.625	22.625	20.688	22.500	
20.563	22.625	20.688	22.563	
20.625	22.750	20.688	22.563	
20.625	22.625	20.875	22.563	
20.625	22.750	20.875	22.563	
20.625	22.688	20.750	22.563	
20.625	22.688	20.750	22.563	
20.625	22.688	20.750	22.563	
20.625	22.688	20.813	22.625	
20.625	22.688	20.750	22.625	
20.625	22.688	20.875	22.625	
20.625	22.688	20.688	22.750	
20.625	22.688	20.750	22.750	
20.625	22.750	20.750	22.625	
20.625	22.750	20.750	22.688	
20.625	22.750	20.750	22.625	
20.625	22.750	20.813	22.688	
20.625	22.750	20.938	22.625	
20.688	22.750	20.938	22.688	
20.625	22.750	20.750	22.688	
20.688	22.875	20.750	22.688	
20.625	22.938	20.813	22.688	
20.688	22.938	20.750	22.688	
20.625	22.813	20.875	22.688	
