GBP1	GBP3	GBP5	GBP7
21.750	21.063	21.063	20.688	
21.750	21.063	21.125	20.688	
21.750	21.063	21.188	20.688	
21.750	21.063	21.188	20.688	
21.813	21.063	21.125	20.688	
21.813	21.063	21.063	20.750	
21.813	21.063	21.063	20.813	
21.813	21.063	21.125	20.813	
21.688	21.063	21.063	20.750	
21.813	21.188	21.188	20.813	
21.688	21.188	21.125	20.688	
21.813	21.188	21.313	20.625	
21.688	21.125	21.125	20.688	
21.688	21.125	21.125	20.688	
21.688	21.063	21.125	20.688	
21.688	21.250	21.125	20.688	
21.688	21.063	21.188	20.688	
21.688	21.188	21.188	20.688	
21.688	21.063	21.125	20.688	
21.688	21.063	21.125	20.813	
21.688	21.063	21.063	20.750	
21.688	21.063	21.063	20.750	
21.688	21.063	21.125	20.750	
21.688	21.063	21.250	20.750	
21.688	21.063	21.125	20.688	
21.688	21.063	21.313	20.688	
21.750	21.125	21.125	20.688	
21.750	21.188	21.188	20.750	
21.688	21.063	21.125	20.688	
21.688	21.063	21.125	20.688	
21.688	21.063	21.188	20.688	
21.688	21.063	21.188	20.688	
21.688	21.063	21.125	20.688	
21.688	21.188	21.125	20.813	
21.750	21.188	21.125	20.688	
21.750	21.188	21.125	20.688	
21.750	21.125	21.125	20.750	
21.688	21.125	21.250	20.750	
21.688	21.063	21.125	20.750	
21.750	21.250	21.375	20.688	
21.688	21.063	21.125	20.688	
21.750	21.188	21.125	20.688	
21.750	21.125	21.125	20.688	
21.750	21.125	21.125	20.688	
21.750	21.125	21.188	20.688	
21.750	21.125	21.188	20.750	
21.750	21.125	21.125	20.688	
21.750	21.063	21.125	20.688	
21.688	21.063	21.125	20.688	
21.750	21.125	21.125	20.813	
21.688	21.125	21.125	20.750	
21.813	21.063	21.250	20.750	
21.750	21.063	21.125	20.688	
21.813	21.063	21.250	20.813	
21.750	21.125	21.125	20.750	
21.813	21.125	21.125	20.688	
21.750	21.063	21.125	20.688	
21.813	21.188	21.125	20.688	
21.750	21.250	21.250	20.688	
21.750	21.250	21.250	20.688	
21.750	21.188	21.125	20.688	
21.750	21.188	21.125	20.688	
21.813	21.125	21.125	20.688	
21.813	21.188	21.125	20.813	
21.813	21.125	21.125	20.750	
21.813	21.250	21.313	20.750	
21.813	21.063	21.125	20.813	
21.813	21.063	21.313	20.813	
21.813	21.063	21.125	20.688	
21.813	21.063	21.125	20.688	
21.750	21.063	21.125	20.688	
21.813	21.063	21.125	20.688	
21.750	21.125	21.250	20.750	
21.750	21.125	21.250	20.750	
21.750	21.125	21.125	20.688	
21.813	21.063	21.125	20.688	
21.750	21.125	21.125	20.688	
21.688	21.063	21.125	20.750	
21.750	21.125	21.125	20.750	
21.750	21.125	21.250	20.750	
21.750	21.125	21.125	20.813	
21.750	21.250	21.313	20.813	
21.750	21.188	21.125	20.750	
21.750	21.188	21.125	20.750	
21.750	21.188	21.125	20.750	
21.750	21.188	21.125	20.750	
21.750	21.063	21.250	20.750	
21.750	21.250	21.250	20.688	
21.750	21.063	21.125	20.688	
21.750	21.250	21.125	20.750	
21.750	21.125	21.125	20.750	
21.750	21.125	21.125	20.750	
21.750	21.063	21.125	20.750	
21.750	21.063	21.313	20.875	
21.750	21.125	21.125	20.813	
21.750	21.125	21.250	20.813	
21.750	21.125	21.125	20.688	
21.750	21.125	21.125	20.813	
21.750	21.063	21.125	20.750	
21.750	21.063	21.125	20.750	
21.750	21.125	21.250	20.750	
21.750	21.063	21.250	20.688	
21.750	21.125	21.125	20.750	
21.750	21.125	21.125	20.750	
21.750	21.063	21.125	20.750	
21.750	21.188	21.125	20.750	
21.750	21.250	21.125	20.688	
21.750	21.250	21.313	20.813	
21.750	21.250	21.125	20.750	
21.750	21.250	21.313	20.750	
21.750	21.063	21.125	20.750	
21.813	21.063	21.125	20.750	
