GBP1	GBP3	GBP5	GBP7
20.500	20.125	20.125	20.500	
20.500	20.125	20.125	20.500	
20.500	20.125	20.500	20.500	
20.500	20.125	20.125	20.500	
20.500	20.125	20.125	20.500	
20.125	20.125	20.125	20.500	
20.500	20.125	20.125	20.500	
20.125	20.125	20.125	20.500	
20.500	20.125	20.125	20.500	
20.500	20.125	20.125	20.500	
20.500	20.125	20.125	20.500	
20.500	20.125	20.125	20.500	
20.500	20.500	20.125	20.500	
20.125	20.500	20.500	20.500	
20.125	20.500	20.500	20.500	
20.500	20.125	20.125	20.500	
20.500	20.125	20.125	20.500	
20.125	20.125	20.125	20.500	
20.125	20.125	20.125	20.500	
0.000	0.000	0.000	0.000	
0.000	0.000	0.000	0.000	
0.000	0.000	0.000	0.000	
0.000	0.000	0.000	0.000	
0.000	0.000	0.000	0.000	
0.000	0.000	0.000	0.000	
0.000	0.000	0.000	0.000	
0.000	0.000	0.000	0.000	
20.625	20.625	20.625	20.625	
20.625	20.625	20.625	20.625	
20.625	20.625	20.625	20.625	
20.625	20.625	20.625	20.625	
20.625	20.625	20.500	20.500	
20.500	20.500	20.500	20.500	
20.000	20.000	20.000	20.000	
20.000	20.000	20.000	20.000	
20.563	20.563	20.563	20.563	
20.500	20.500	20.500	20.500	
20.500	20.500	20.500	20.500	
20.500	20.500	20.500	20.500	
20.500	20.500	20.500	20.500	
20.625	20.625	20.625	20.625	
20.625	20.625	20.625	20.625	
20.625	20.625	20.625	20.625	
20.500	20.500	20.500	20.500	
20.625	20.625	20.625	20.625	
20.500	20.500	20.625	20.500	
20.500	20.500	20.500	20.500	
20.500	20.500	20.500	20.500	
20.500	20.500	20.500	20.500	
20.500	20.500	20.500	20.500	
20.500	20.500	20.500	20.500	
20.688	20.688	20.688	20.688	
20.500	20.500	20.500	20.500	
20.750	20.750	20.750	20.750	
20.500	20.500	20.500	20.500	
20.750	20.750	20.750	20.750	
20.500	20.500	20.500	20.500	
20.813	20.813	20.813	20.813	
20.500	20.500	20.500	20.500	
20.813	20.813	20.813	20.813	
20.500	20.500	20.500	20.500	
20.500	20.500	20.813	20.813	
20.500	20.500	20.500	20.500	
20.000	20.000	20.000	20.000	
20.000	20.000	20.000	20.000	
20.500	21.500	21.500	21.500	
20.500	20.500	20.500	20.500	
20.500	20.500	20.500	20.500	
21.688	21.688	21.688	21.688	
20.500	20.500	20.500	20.500	
20.563	20.563	20.563	20.563	
20.063	20.063	20.063	20.063	
20.063	20.063	20.063	20.063	
20.000	20.000	20.000	20.000	
20.000	20.000	20.000	20.000	
20.000	20.000	20.000	20.000	
20.000	20.000	20.000	20.000	
20.000	20.000	20.000	20.000	
20.000	20.000	20.000	20.000	
20.500	20.500	20.500	20.500	
20.500	20.500	20.500	20.500	
20.500	20.500	20.500	20.500	
20.625	20.625	20.625	20.625	
20.500	20.500	20.500	20.500	
20.500	20.500	20.500	20.500	
20.625	20.625	20.625	20.625	
20.625	20.625	20.625	20.625	
20.500	20.500	20.500	20.500	
20.563	20.563	20.563	20.563	
20.000	20.000	20.000	20.000	
20.000	20.000	20.000	20.000	
20.000	20.000	20.000	20.000	
20.000	20.000	20.000	20.000	
20.000	20.000	20.000	20.000	
20.000	20.000	20.000	20.000	
20.000	20.000	20.000	20.000	
20.125	20.125	20.125	20.125	
20.000	20.000	20.000	20.000	
20.000	20.000	20.000	20.000	
23.500	23.500	23.500	23.500	
20.563	20.563	20.563	20.563	
