GBP1	GBP3	GBP5	GBP7
24.750	24.813	24.563	24.875	
24.750	24.938	24.563	24.875	
24.750	25.000	24.750	24.938	
24.750	25.000	24.750	24.875	
24.750	24.875	24.625	24.938	
24.813	24.875	24.625	25.063	
24.813	24.875	24.625	25.000	
24.813	24.938	24.625	25.000	
24.813	24.875	24.688	25.125	
24.813	24.938	24.813	25.125	
24.813	24.875	24.688	25.063	
24.813	24.938	24.688	25.063	
24.875	24.938	24.688	25.063	
24.875	24.938	24.688	25.063	
24.875	24.938	24.688	25.063	
24.875	24.938	24.750	25.063	
24.938	25.000	24.938	25.125	
24.875	25.000	24.938	25.063	
24.938	25.000	24.813	25.125	
24.938	25.000	24.813	25.125	
24.938	25.000	24.813	25.125	
24.938	25.000	24.813	25.250	
24.938	25.063	24.813	25.188	
24.938	25.125	24.938	25.188	
24.938	25.188	24.813	25.250	
25.000	25.188	24.938	25.250	
25.000	25.125	24.813	25.188	
25.000	25.125	24.813	25.188	
25.000	25.125	24.875	25.250	
25.000	25.188	24.875	25.250	
25.000	25.125	24.938	25.250	
25.000	25.250	24.938	25.250	
25.063	25.188	24.875	25.250	
25.063	25.125	24.938	25.313	
25.063	25.188	24.938	25.313	
25.063	25.188	24.938	25.313	
25.063	25.188	24.938	25.375	
25.125	25.188	25.063	25.438	
25.125	25.250	25.063	25.375	
25.125	25.250	25.063	25.375	
25.125	25.250	25.000	25.500	
25.188	25.250	25.000	25.500	
25.125	25.313	25.000	25.375	
25.250	25.250	25.000	25.375	
25.188	25.313	25.063	25.438	
25.250	25.375	25.125	25.438	
25.188	25.438	25.063	25.438	
25.313	25.438	25.063	25.438	
25.188	25.375	25.063	25.500	
25.313	25.375	25.063	25.500	
25.250	25.375	25.063	25.500	
25.250	25.438	25.125	25.563	
25.250	25.375	25.250	25.563	
25.250	25.500	25.250	25.688	
25.313	25.375	25.125	25.688	
25.313	25.375	25.125	25.688	
25.375	25.438	25.188	25.563	
25.375	25.438	25.188	25.688	
25.438	25.438	25.188	25.625	
25.438	25.438	25.313	25.625	
25.438	25.500	25.188	25.625	
25.438	25.500	25.313	25.625	
25.438	25.500	25.250	25.688	
25.438	25.500	25.250	25.688	
25.500	25.500	25.250	25.688	
25.500	25.500	25.250	25.688	
25.438	25.563	25.375	25.688	
25.500	25.563	25.375	25.750	
25.438	25.688	25.313	25.750	
25.500	25.688	25.313	25.750	
25.438	25.750	25.313	25.875	
25.500	25.750	25.313	25.875	
25.500	25.625	25.375	25.813	
25.500	25.625	25.438	25.875	
25.500	25.688	25.375	25.813	
25.500	25.813	25.500	25.813	
25.500	25.688	25.375	25.875	
25.500	25.688	25.375	25.875	
25.563	25.750	25.438	25.875	
25.563	25.750	25.438	25.875	
25.563	25.750	25.500	25.875	
25.563	25.750	25.500	25.875	
25.625	25.750	25.438	25.938	
25.625	25.750	25.438	26.000	
25.625	25.813	25.500	25.938	
25.625	25.813	25.500	25.938	
25.625	25.813	25.500	26.063	
25.625	25.813	25.500	26.063	
25.688	25.813	25.750	26.000	
25.688	25.875	25.750	26.063	
25.688	25.875	25.563	26.063	
25.688	26.000	25.563	26.063	
25.750	26.000	25.563	26.063	
25.750	26.000	25.625	26.063	
25.750	25.938	25.625	26.125	
25.750	25.938	25.813	26.125	
25.750	25.938	25.625	26.063	
25.750	26.063	25.750	26.125	
25.813	25.938	25.625	26.125	
25.813	26.000	25.625	26.250	
25.813	26.000	25.688	26.188	
25.813	26.000	25.688	26.188	
25.813	26.000	25.813	26.313	
25.875	26.000	25.813	26.313	
25.875	26.000	25.750	26.188	
25.875	26.000	25.750	26.250	
25.938	26.063	25.750	26.250	
25.938	26.063	25.750	26.250	
26.000	26.063	25.813	26.250	
26.000	26.063	25.875	26.250	
26.000	26.125	25.938	26.313	
26.000	26.125	25.938	26.313	
26.063	26.125	25.875	26.375	
26.063	26.250	25.875	26.313	
26.063	26.313	25.875	26.375	
26.125	26.313	25.875	26.438	
26.125	26.250	26.000	26.375	
26.188	26.250	26.125	26.375	
26.188	26.250	25.938	26.500	
26.250	26.375	26.000	26.500	
26.188	26.313	26.000	26.438	
26.250	26.313	26.000	26.500	
26.250	26.313	26.000	26.438	
26.313	26.313	26.063	26.438	
26.250	26.313	26.188	26.500	
26.438	26.375	26.188	26.500	
26.313	26.375	26.063	26.500	
26.313	26.375	26.063	26.500	
26.313	26.438	26.125	26.563	
26.313	26.375	26.125	26.563	
26.438	26.438	26.125	26.563	
26.438	26.438	26.313	26.688	
26.500	26.438	26.250	26.625	
26.500	26.500	26.313	26.625	
26.563	26.500	26.250	26.750	
26.563	26.625	26.188	26.750	
26.625	26.625	26.250	26.625	
26.625	26.625	26.250	26.688	
26.625	26.563	26.313	26.688	
26.625	26.563	26.313	26.688	
26.688	26.563	26.313	26.688	
26.688	26.750	26.313	26.688	
26.625	26.625	26.375	26.750	
26.750	26.625	26.313	26.750	
26.625	26.688	26.375	26.750	
26.688	26.625	26.375	26.750	
26.750	26.688	26.500	26.750	
26.750	26.688	26.500	26.875	
26.750	26.688	26.438	26.875	
26.750	26.688	26.438	26.875	
26.750	26.750	26.500	26.875	
26.750	26.750	26.438	26.875	
26.813	26.750	26.500	26.875	
26.813	26.813	26.625	26.875	
26.875	26.813	26.563	26.875	
26.875	26.875	26.688	26.875	
26.875	26.938	26.563	26.938	
26.875	26.938	26.563	26.875	
26.938	26.938	26.625	26.938	
26.938	26.938	26.625	26.938	
26.938	26.875	26.688	27.000	
26.938	26.875	26.688	26.938	
27.000	26.938	26.688	27.000	
27.000	27.000	26.688	27.063	
27.000	26.938	26.688	27.063	
27.000	26.938	26.688	27.063	
27.063	27.000	26.750	27.125	
27.063	26.938	26.750	27.125	
27.125	27.000	26.938	27.063	
27.125	27.000	26.938	27.063	
27.188	27.063	26.813	27.125	
27.125	27.000	26.813	27.125	
27.188	27.063	26.813	27.125	
27.188	27.063	26.813	27.125	
27.188	27.063	26.875	27.125	
27.188	27.063	27.000	27.125	
27.250	27.125	26.938	27.125	
27.250	27.188	27.000	27.188	
27.250	27.250	26.938	27.188	
27.250	27.250	26.938	27.313	
27.313	27.250	26.938	27.250	
27.313	27.250	26.938	27.250	
27.313	27.250	27.063	27.375	
27.375	27.313	27.063	27.375	
27.375	27.250	27.000	27.250	
27.375	27.313	27.000	27.313	
27.438	27.250	27.063	27.313	
27.438	27.313	27.063	27.313	
27.438	27.313	27.063	27.313	
27.438	27.313	27.125	27.313	
27.500	27.313	27.250	27.375	
27.500	27.313	27.250	27.375	
27.500	27.313	27.125	27.375	
27.500	27.375	27.125	27.375	
27.563	27.375	27.125	27.375	
27.563	27.375	27.125	27.500	
27.563	27.375	27.188	27.438	
27.563	27.375	27.313	27.438	
27.563	27.438	27.250	27.563	
27.688	27.500	27.375	27.563	
27.625	27.500	27.250	27.438	
27.688	27.500	27.250	27.500	
27.625	27.500	27.250	27.438	
27.750	27.500	27.250	27.500	
27.688	27.500	27.375	27.500	
27.750	27.563	27.375	27.500	
27.688	27.500	27.313	27.500	
27.813	27.563	27.313	27.500	
27.750	27.500	27.313	27.500	
27.750	27.500	27.313	27.563	
27.750	27.563	27.375	27.563	
27.750	27.563	27.375	27.625	
27.813	27.563	27.500	27.563	
27.813	27.563	27.500	27.563	
27.813	27.625	27.438	27.625	
27.813	27.563	27.438	27.625	
27.875	27.563	27.438	27.625	
27.875	27.563	27.438	27.625	
27.875	27.625	27.438	27.625	
27.875	27.625	27.563	27.625	
27.938	27.625	27.500	27.625	
27.938	27.750	27.563	27.625	
28.000	27.750	27.500	27.688	
28.000	27.750	27.500	27.688	
28.000	27.688	27.500	27.688	
28.000	27.688	27.563	27.688	
28.063	27.688	27.563	27.688	
28.063	27.813	27.563	27.688	
27.938	27.688	27.563	27.688	
28.063	27.688	27.563	27.688	
28.000	27.750	27.563	27.750	
28.063	27.750	27.563	27.750	
28.000	27.750	27.625	27.750	
28.063	27.750	27.563	27.813	
28.000	27.750	27.750	27.688	
28.063	27.750	27.750	27.750	
28.000	27.813	27.625	27.750	
28.063	27.750	27.625	27.750	
28.063	27.813	27.625	27.750	
28.063	27.813	27.625	27.750	
28.063	27.813	27.625	27.750	
28.063	27.813	27.750	27.750	
28.063	27.875	27.688	27.750	
28.063	27.875	27.875	27.813	
28.125	27.875	27.688	27.750	
28.125	27.875	27.688	27.875	
28.125	27.813	27.688	27.813	
28.125	27.875	27.688	27.813	
28.125	27.813	27.688	27.750	
28.125	27.875	27.813	27.813	
28.125	27.813	27.750	27.750	
28.125	27.813	27.750	27.750	
28.188	27.813	27.750	27.750	
28.125	27.813	27.750	27.750	
28.188	27.875	27.750	27.750	
28.188	27.813	27.750	27.750	
28.188	27.875	27.875	27.750	
28.188	27.875	27.875	27.750	
28.188	27.875	27.750	27.750	
28.188	27.875	27.750	27.750	
28.188	27.875	27.750	27.750	
28.188	27.875	27.750	27.875	
28.188	27.875	27.750	27.813	
28.188	27.938	27.813	27.813	
28.188	28.000	27.938	27.750	
28.188	28.000	27.938	27.875	
28.188	27.875	27.750	27.750	
28.250	27.875	27.750	27.750	
28.250	27.875	27.813	27.750	
28.250	27.938	27.813	27.688	
28.250	27.875	27.813	27.750	
28.250	27.875	27.938	27.750	
28.250	27.875	27.813	27.750	
28.250	27.875	27.875	27.750	
28.250	27.875	27.813	27.688	
28.250	27.875	27.813	27.688	
28.250	27.875	27.813	27.688	
28.250	27.875	27.813	27.813	
28.250	27.875	27.938	27.813	
28.250	27.875	27.938	27.813	
28.250	27.875	27.875	27.813	
28.250	27.875	27.875	27.813	
28.250	27.875	27.813	27.688	
28.250	27.938	27.813	27.688	
28.250	27.938	27.813	27.688	
28.313	27.938	27.875	27.688	
28.250	27.875	28.000	27.688	
28.250	27.875	28.000	27.688	
28.313	27.875	27.813	27.688	
28.313	27.938	27.813	27.688	
28.313	27.875	27.813	27.688	
28.375	27.938	27.813	27.688	
28.313	27.875	27.875	27.750	
28.375	27.875	28.063	27.875	
28.313	27.875	27.875	27.688	
28.375	27.875	27.938	27.688	
28.313	27.875	27.875	27.750	
28.375	27.875	27.875	27.750	
28.313	27.875	27.875	27.688	
28.375	27.875	27.875	27.688	
28.313	27.875	27.875	27.688	
28.375	27.875	28.000	27.688	
28.313	27.875	27.875	27.688	
28.438	27.875	27.938	27.688	
28.313	27.875	27.875	27.688	
28.313	27.938	27.875	27.688	
28.313	27.938	27.875	27.688	
28.313	27.938	27.875	27.688	
28.313	27.875	28.000	27.625	
28.313	27.875	28.000	27.750	
28.375	27.875	27.875	27.688	
28.375	28.000	27.875	27.688	
28.375	27.875	27.875	27.813	
28.375	27.875	27.875	27.813	
28.375	27.875	27.875	27.625	
28.375	27.875	28.000	27.688	
28.438	27.875	28.000	27.688	
28.438	27.875	28.000	27.688	
28.438	27.875	27.938	27.688	
28.438	27.875	27.875	27.688	
28.438	27.875	27.875	27.625	
28.438	27.875	27.875	27.688	
28.438	27.875	27.875	27.625	
28.438	27.875	28.000	27.625	
28.313	27.875	27.875	27.625	
28.438	27.938	28.000	27.688	
28.313	28.000	27.875	27.625	
28.438	28.000	27.875	27.625	
28.313	27.938	27.875	27.750	
28.438	27.938	27.875	27.750	
28.313	27.875	28.000	27.625	
28.438	28.000	28.000	27.688	
28.313	27.875	27.938	27.688	
28.375	27.938	27.938	27.625	
28.313	27.875	27.875	27.625	
28.375	27.875	27.875	27.625	
28.313	27.875	27.875	27.625	
28.313	27.875	27.938	27.625	
28.313	27.875	28.063	27.625	
28.375	27.875	28.063	27.625	
28.313	27.875	27.938	27.625	
28.375	27.875	27.938	27.688	
28.375	27.875	27.875	27.625	
28.375	27.875	27.875	27.688	
28.313	27.875	27.938	27.688	
28.313	27.875	28.063	27.688	
28.313	27.875	27.938	27.688	
28.375	28.063	28.063	27.750	
28.375	27.938	27.875	27.625	
28.375	27.938	27.875	27.625	
28.375	27.875	27.938	27.688	
28.375	27.875	27.938	27.688	
28.375	27.875	27.938	27.625	
28.375	27.938	28.063	27.625	
28.375	27.875	27.938	27.625	
28.375	27.875	27.938	27.625	
28.375	27.875	27.938	27.625	
28.375	27.875	27.938	27.625	
28.375	27.875	27.938	27.625	
28.375	27.875	27.938	27.813	
28.375	27.875	28.125	27.688	
28.375	27.875	28.125	27.688	
28.375	27.875	27.938	27.750	
28.375	27.875	27.938	27.750	
28.375	27.875	27.938	27.688	
28.375	27.875	27.938	27.688	
28.375	27.875	27.938	27.688	
28.375	27.938	28.063	27.688	
28.375	28.000	28.125	27.688	
28.375	28.000	28.125	27.688	
28.438	27.938	27.938	27.688	
28.375	27.938	27.938	27.688	
28.375	27.875	27.938	27.688	
28.375	28.000	27.938	27.688	
28.375	27.875	27.938	27.688	
28.375	27.938	28.063	27.750	
28.375	27.875	27.938	27.688	
28.438	27.875	27.938	27.688	
28.375	27.875	27.938	27.750	
28.375	27.938	27.938	27.750	
28.375	27.875	27.938	27.688	
28.375	27.875	27.938	27.688	
28.375	27.875	28.063	27.688	
28.375	27.875	28.063	27.688	
28.375	27.938	28.000	27.688	
28.375	27.938	28.000	27.688	
28.375	27.938	28.000	27.688	
28.375	27.938	27.938	27.688	
28.375	27.875	27.938	27.688	
28.438	27.938	28.063	27.688	
28.375	27.938	28.063	27.688	
28.438	27.938	28.063	27.750	
28.375	27.875	27.938	27.688	
28.500	27.875	27.938	27.688	
28.375	27.875	27.938	27.813	
28.500	28.000	27.938	27.813	
28.375	27.875	27.938	27.688	
28.500	27.875	28.125	27.688	
28.375	27.875	27.938	27.688	
28.500	27.875	28.000	27.625	
28.375	27.875	27.938	27.688	
28.500	27.875	27.938	27.688	
28.375	27.875	27.938	27.688	
28.375	27.875	27.938	27.688	
28.375	27.875	28.000	27.688	
28.375	27.875	28.000	27.625	
28.375	27.938	27.938	27.688	
28.375	27.938	28.000	27.750	
28.438	27.875	27.938	27.688	
28.438	27.938	27.938	27.688	
28.438	28.000	27.938	27.813	
28.438	28.000	28.000	27.813	
28.500	27.938	28.125	27.688	
28.500	27.938	28.125	27.750	
28.500	27.875	27.938	27.688	
28.500	27.938	27.938	27.688	
28.500	27.875	27.938	27.688	
28.500	27.938	27.938	27.688	
28.500	27.938	27.938	27.688	
28.500	27.875	28.063	27.688	
28.500	27.938	28.000	27.688	
28.500	27.938	28.125	27.688	
28.563	27.938	28.000	27.688	
28.563	27.938	28.000	27.688	
28.438	27.938	27.938	27.688	
28.500	27.938	28.000	27.750	
28.438	27.938	28.000	27.750	
28.500	27.938	28.063	27.750	
28.438	27.938	28.000	27.688	
28.500	28.000	28.063	27.813	
28.438	28.000	28.000	27.688	
28.438	28.000	28.000	27.688	
28.438	27.938	28.000	27.688	
28.438	27.938	28.000	27.688	
28.438	27.938	28.125	27.688	
28.438	28.063	28.125	27.688	
28.438	27.938	28.000	27.688	
28.438	28.000	28.000	27.688	
28.438	27.938	28.000	27.688	
28.438	27.938	28.000	27.688	
28.438	27.938	28.000	27.750	
28.438	27.938	28.063	27.813	
28.438	27.938	28.125	27.750	
28.438	27.938	28.125	27.750	
28.438	27.938	28.000	27.813	
28.438	27.938	28.000	27.813	
28.438	27.938	28.000	27.688	
28.438	28.000	28.000	27.688	
28.500	27.938	28.000	27.688	
28.500	27.938	28.125	27.688	
28.438	27.938	28.000	27.688	
28.438	28.063	28.063	27.688	
28.438	28.063	28.000	27.688	
28.438	28.063	28.000	27.688	
28.438	27.938	28.000	27.750	
28.438	27.938	28.000	27.688	
28.438	27.938	28.063	27.750	
28.438	28.125	28.063	27.813	
28.438	27.938	28.000	27.688	
28.438	28.000	28.000	27.688	
