T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16
20.250	19.938	20.438	19.938	20.125	19.688	20.250	19.750	20.000	20.000	20.063	19.938	20.125	20.000	19.500	19.875	
20.188	19.938	20.375	19.938	20.125	19.750	20.250	19.750	19.938	20.000	20.063	19.938	20.063	20.000	19.563	19.813	
20.188	19.938	20.375	19.938	20.125	19.750	20.250	19.750	19.938	19.938	20.063	19.938	20.125	20.000	19.500	19.813	
20.188	19.938	20.375	19.875	20.125	19.688	20.188	19.688	19.938	19.938	20.063	19.938	20.063	20.000	19.500	19.750	
20.188	19.938	20.375	19.875	20.125	19.688	20.188	19.688	19.938	19.938	20.063	19.938	20.063	20.000	19.500	19.750	
20.188	19.938	20.375	19.875	20.063	19.688	20.188	19.625	19.938	19.938	20.063	19.875	20.063	19.938	19.438	19.750	
20.188	19.938	20.375	19.875	20.063	19.688	20.188	19.625	19.938	19.938	20.000	19.875	20.063	19.938	19.438	19.750	
20.125	19.875	20.313	19.813	20.000	19.625	20.125	19.625	19.938	19.938	20.000	19.813	20.000	19.875	19.375	19.688	
20.125	19.875	20.313	19.813	20.000	19.625	20.063	19.563	19.875	19.938	20.000	19.813	20.000	19.875	19.375	19.688	
20.125	19.813	20.250	19.750	20.000	19.563	20.063	19.563	19.875	19.875	19.938	19.813	19.938	19.875	19.375	19.688	
20.125	19.813	20.250	19.750	20.000	19.563	20.063	19.563	19.813	19.875	19.938	19.813	19.938	19.875	19.375	19.688	
20.063	19.813	20.250	19.750	20.000	19.625	20.063	19.563	19.875	19.875	19.938	19.813	19.938	19.875	19.375	19.688	
20.063	19.813	20.250	19.750	20.000	19.625	20.125	19.563	19.875	19.875	19.938	19.813	19.938	19.875	19.375	19.688	
20.000	19.813	20.250	19.688	19.938	19.563	20.063	19.500	19.813	19.813	19.938	19.750	19.938	19.813	19.313	19.625	
20.000	19.813	20.188	19.688	19.938	19.563	20.063	19.500	19.813	19.813	19.938	19.750	19.938	19.813	19.313	19.625	
20.063	19.750	20.188	19.688	19.938	19.563	20.000	19.500	19.813	19.813	19.875	19.750	19.875	19.813	19.313	19.625	
20.000	19.750	20.188	19.750	19.938	19.563	20.000	19.500	19.813	19.813	19.875	19.750	19.875	19.813	19.313	19.625	
20.000	19.750	20.188	19.688	19.938	19.563	20.000	19.500	19.750	19.813	19.875	19.750	19.875	19.813	19.313	19.625	
20.000	19.750	20.188	19.688	19.938	19.563	20.000	19.500	19.750	19.750	19.875	19.750	19.875	19.813	19.313	19.563	
19.938	19.688	20.125	19.625	19.875	19.500	19.938	19.438	19.688	19.750	19.813	19.688	19.813	19.750	19.250	19.563	
19.938	19.625	20.125	19.625	19.875	19.438	19.938	19.438	19.688	19.750	19.813	19.688	19.813	19.750	19.250	19.563	
19.938	19.688	20.125	19.625	19.813	19.438	19.938	19.438	19.688	19.688	19.750	19.688	19.813	19.750	19.250	19.500	
19.938	19.625	20.125	19.625	19.813	19.438	19.938	19.375	19.688	19.688	19.750	19.688	19.813	19.750	19.250	19.500	
19.875	19.625	20.063	19.563	19.813	19.375	19.938	19.375	19.688	19.688	19.750	19.625	19.750	19.688	19.188	19.500	
19.875	19.625	20.063	19.563	19.813	19.375	19.875	19.375	19.688	19.688	19.750	19.625	19.750	19.688	19.188	19.500	
19.875	19.625	20.063	19.563	19.813	19.375	19.875	19.375	19.625	19.625	19.750	19.625	19.750	19.688	19.188	19.438	
19.875	19.625	20.063	19.563	19.750	19.375	19.875	19.375	19.625	19.688	19.750	19.625	19.750	19.688	19.188	19.438	
19.875	19.625	20.063	19.563	19.750	19.375	19.813	19.313	19.625	19.625	19.750	19.563	19.750	19.625	19.125	19.438	
19.813	19.563	20.063	19.563	19.750	19.375	19.813	19.375	19.625	19.625	19.688	19.563	19.750	19.625	19.125	19.438	
19.813	19.563	20.000	19.500	19.688	19.313	19.813	19.250	19.563	19.563	19.625	19.500	19.688	19.563	19.063	19.375	
19.813	19.563	20.000	19.500	19.688	19.313	19.813	19.313	19.563	19.625	19.688	19.500	19.688	19.625	19.125	19.375	
19.813	19.563	20.000	19.500	19.688	19.313	19.750	19.313	19.563	19.563	19.625	19.500	19.625	19.563	19.063	19.375	
19.813	19.563	20.000	19.500	19.688	19.313	19.750	19.313	19.563	19.625	19.688	19.500	19.625	19.563	19.063	19.375	
19.750	19.500	19.938	19.438	19.625	19.250	19.750	19.250	19.500	19.563	19.625	19.500	19.625	19.563	19.063	19.375	
19.750	19.500	19.938	19.438	19.688	19.250	19.750	19.250	19.500	19.563	19.625	19.500	19.625	19.563	19.063	19.375	
19.688	19.438	19.875	19.438	19.625	19.250	19.688	19.188	19.500	19.500	19.563	19.438	19.625	19.500	19.000	19.313	
19.688	19.438	19.875	19.438	19.625	19.250	19.688	19.188	19.500	19.500	19.563	19.438	19.625	19.500	19.000	19.313	
19.688	19.438	19.875	19.375	19.625	19.188	19.688	19.188	19.500	19.500	19.563	19.438	19.625	19.500	19.000	19.313	
19.688	19.438	19.875	19.438	19.625	19.188	19.688	19.188	19.438	19.500	19.563	19.438	19.625	19.500	19.000	19.313	
19.688	19.375	19.875	19.375	19.563	19.188	19.688	19.125	19.438	19.438	19.563	19.375	19.563	19.438	18.938	19.250	
19.688	19.375	19.875	19.375	19.563	19.188	19.688	19.125	19.438	19.438	19.563	19.375	19.563	19.438	18.938	19.250	
19.625	19.375	19.813	19.313	19.563	19.188	19.688	19.125	19.438	19.438	19.500	19.375	19.500	19.438	18.938	19.250	
19.625	19.375	19.813	19.313	19.563	19.188	19.625	19.125	19.438	19.438	19.500	19.375	19.500	19.438	18.938	19.250	
19.625	19.375	19.813	19.313	19.500	19.125	19.625	19.063	19.375	19.438	19.500	19.313	19.500	19.375	18.875	19.188	
19.625	19.375	19.750	19.250	19.500	19.125	19.563	19.063	19.375	19.375	19.438	19.313	19.438	19.375	18.875	19.188	
19.563	19.313	19.750	19.250	19.500	19.125	19.563	19.063	19.375	19.375	19.438	19.313	19.438	19.375	18.875	19.188	
19.563	19.313	19.750	19.250	19.500	19.125	19.563	19.063	19.375	19.375	19.438	19.313	19.438	19.375	18.875	19.188	
19.563	19.313	19.750	19.250	19.500	19.063	19.625	19.063	19.313	19.313	19.438	19.313	19.438	19.375	18.875	19.188	
19.563	19.313	19.750	19.250	19.500	19.063	19.563	19.063	19.313	19.313	19.438	19.313	19.438	19.313	18.875	19.125	
19.563	19.313	19.750	19.250	19.500	19.063	19.563	19.063	19.313	19.313	19.438	19.313	19.438	19.313	18.875	19.125	
19.563	19.313	19.688	19.250	19.438	19.063	19.563	19.063	19.313	19.313	19.438	19.250	19.438	19.313	18.813	19.125	
19.500	19.250	19.688	19.188	19.438	19.000	19.500	19.000	19.250	19.313	19.375	19.250	19.375	19.250	18.813	19.125	
19.500	19.250	19.688	19.188	19.438	19.000	19.500	19.000	19.250	19.313	19.375	19.250	19.375	19.250	18.813	19.125	
19.500	19.250	19.688	19.188	19.375	19.000	19.500	19.000	19.250	19.250	19.313	19.188	19.375	19.250	18.750	19.063	
19.500	19.250	19.688	19.125	19.375	19.000	19.500	18.938	19.250	19.250	19.313	19.188	19.375	19.250	18.750	19.063	
19.500	19.188	19.625	19.125	19.375	18.938	19.438	18.938	19.250	19.250	19.313	19.188	19.313	19.250	18.750	19.063	
19.500	19.188	19.625	19.125	19.375	18.938	19.438	18.938	19.250	19.250	19.313	19.188	19.313	19.250	18.750	19.063	
19.438	19.188	19.625	19.125	19.313	18.938	19.438	18.938	19.188	19.250	19.313	19.125	19.313	19.188	18.688	19.000	
19.438	19.188	19.625	19.125	19.313	18.938	19.438	18.938	19.188	19.250	19.250	19.125	19.313	19.188	18.750	19.063	
19.375	19.125	19.563	19.063	19.313	18.875	19.438	18.875	19.188	19.188	19.250	19.125	19.250	19.188	18.688	19.000	
19.375	19.125	19.563	19.063	19.313	18.875	19.375	18.875	19.188	19.188	19.250	19.125	19.250	19.188	18.688	19.000	
19.438	19.125	19.563	19.063	19.313	18.875	19.375	18.813	19.188	19.188	19.250	19.125	19.250	19.125	18.688	18.938	
19.375	19.125	19.563	19.063	19.313	18.875	19.375	18.875	19.188	19.188	19.250	19.125	19.250	19.125	18.688	18.938	
19.313	19.063	19.500	19.000	19.250	18.813	19.313	18.813	19.125	19.125	19.188	19.063	19.188	19.125	18.625	18.938	
19.313	19.063	19.500	19.000	19.250	18.813	19.313	18.813	19.125	19.125	19.188	19.063	19.188	19.125	18.625	18.938	
19.313	19.063	19.500	19.000	19.188	18.813	19.313	18.813	19.063	19.125	19.188	19.063	19.188	19.125	18.625	18.875	
19.313	19.063	19.500	19.000	19.250	18.813	19.313	18.813	19.125	19.125	19.188	19.063	19.188	19.125	18.625	18.875	
19.250	19.000	19.500	19.000	19.188	18.813	19.313	18.750	19.063	19.063	19.125	19.000	19.188	19.125	18.563	18.875	
19.313	19.063	19.500	19.000	19.188	18.813	19.313	18.750	19.063	19.063	19.188	19.000	19.188	19.125	18.563	18.875	
19.250	18.938	19.438	18.938	19.188	18.750	19.250	18.750	19.000	19.000	19.125	19.000	19.125	19.063	18.563	18.875	
19.250	18.938	19.438	18.938	19.188	18.750	19.250	18.750	19.000	19.063	19.125	19.000	19.125	19.063	18.563	18.875	
19.188	18.938	19.375	18.875	19.125	18.750	19.250	18.688	18.938	19.000	19.063	18.938	19.063	19.000	18.500	18.813	
19.188	18.938	19.375	18.875	19.125	18.688	19.250	18.688	18.938	19.000	19.063	18.938	19.125	19.000	18.500	18.813	
19.188	18.938	19.375	18.875	19.063	18.688	19.188	18.688	18.938	18.938	19.063	18.875	19.063	18.938	18.500	18.750	
19.188	18.875	19.375	18.875	19.063	18.688	19.188	18.688	18.938	18.938	19.063	18.875	19.063	18.938	18.438	18.750	
19.188	18.938	19.375	18.875	19.063	18.688	19.125	18.625	18.938	18.938	19.000	18.875	19.000	18.938	18.438	18.750	
19.188	18.938	19.375	18.875	19.063	18.688	19.125	18.625	18.938	19.000	19.063	18.875	19.063	18.938	18.438	18.750	
19.125	18.875	19.313	18.813	19.063	18.625	19.188	18.625	18.938	18.875	19.000	18.875	19.000	18.938	18.438	18.750	
19.125	18.875	19.313	18.813	19.063	18.625	19.125	18.625	18.938	18.875	19.000	18.875	19.000	18.875	18.438	18.750	
19.125	18.875	19.313	18.813	19.063	18.688	19.125	18.625	18.938	18.938	19.000	18.875	19.000	18.875	18.438	18.688	
19.125	18.875	19.313	18.813	19.063	18.625	19.125	18.625	18.875	18.938	19.000	18.875	19.000	18.938	18.438	18.688	
19.125	18.875	19.313	18.813	19.000	18.625	19.125	18.625	18.875	18.875	19.000	18.813	19.000	18.875	18.375	18.688	
19.125	18.875	19.313	18.813	19.000	18.625	19.125	18.625	18.875	18.938	19.000	18.813	19.000	18.875	18.375	18.688	
19.063	18.813	19.250	18.750	19.000	18.563	19.063	18.563	18.813	18.813	18.938	18.750	18.938	18.875	18.313	18.688	
19.063	18.813	19.250	18.750	18.938	18.563	19.063	18.500	18.813	18.813	18.938	18.813	18.938	18.875	18.313	18.625	
19.063	18.750	19.250	18.750	19.000	18.563	19.063	18.500	18.813	18.813	18.875	18.813	18.938	18.875	18.375	18.688	
19.063	18.750	19.188	18.750	18.938	18.563	19.063	18.500	18.813	18.813	18.875	18.750	18.938	18.813	18.313	18.625	
19.000	18.750	19.188	18.688	18.938	18.500	19.000	18.500	18.813	18.813	18.875	18.750	18.875	18.813	18.313	18.625	
19.000	18.813	19.188	18.688	18.938	18.563	19.000	18.500	18.813	18.875	18.875	18.750	18.875	18.813	18.313	18.625	
19.000	18.688	19.125	18.625	18.875	18.438	18.938	18.438	18.750	18.750	18.813	18.688	18.813	18.750	18.250	18.563	
19.000	18.688	19.125	18.625	18.875	18.438	18.938	18.438	18.750	18.750	18.813	18.688	18.813	18.750	18.250	18.563	
18.938	18.688	19.125	18.688	18.875	18.500	18.938	18.438	18.750	18.750	18.813	18.688	18.813	18.750	18.250	18.563	
18.938	18.688	19.125	18.625	18.875	18.438	18.938	18.438	18.750	18.750	18.813	18.688	18.813	18.750	18.250	18.563	
18.938	18.688	19.125	18.625	18.875	18.438	18.938	18.438	18.688	18.688	18.750	18.688	18.813	18.750	18.188	18.500	
18.938	18.688	19.125	18.625	18.813	18.438	18.938	18.438	18.750	18.750	18.813	18.688	18.813	18.750	18.250	18.500	
18.875	18.625	19.063	18.563	18.813	18.438	18.938	18.438	18.688	18.688	18.750	18.625	18.813	18.688	18.188	18.500	
18.875	18.625	19.063	18.563	18.813	18.438	18.875	18.438	18.688	18.688	18.750	18.625	18.750	18.688	18.188	18.500	
18.875	18.625	19.063	18.563	18.813	18.375	18.875	18.375	18.625	18.625	18.750	18.625	18.750	18.688	18.188	18.500	
18.875	18.625	19.063	18.563	18.813	18.375	18.875	18.375	18.625	18.625	18.750	18.563	18.750	18.688	18.188	18.500	
18.875	18.625	19.063	18.563	18.750	18.375	18.813	18.313	18.625	18.625	18.688	18.563	18.750	18.625	18.125	18.438	
18.875	18.625	19.000	18.563	18.750	18.375	18.813	18.313	18.625	18.625	18.688	18.563	18.750	18.625	18.125	18.438	
18.813	18.563	19.000	18.500	18.750	18.313	18.813	18.313	18.625	18.625	18.688	18.563	18.688	18.625	18.125	18.375	
18.813	18.563	19.000	18.500	18.688	18.313	18.813	18.313	18.563	18.625	18.688	18.563	18.688	18.625	18.125	18.375	
18.750	18.563	19.000	18.500	18.688	18.313	18.813	18.313	18.563	18.563	18.688	18.500	18.688	18.563	18.063	18.375	
18.750	18.563	19.000	18.500	18.688	18.313	18.813	18.313	18.563	18.563	18.688	18.500	18.688	18.563	18.063	18.375	
18.813	18.563	19.000	18.500	18.750	18.313	18.813	18.313	18.563	18.625	18.625	18.500	18.688	18.563	18.063	18.375	
18.813	18.563	19.000	18.500	18.750	18.313	18.813	18.250	18.563	18.625	18.625	18.500	18.688	18.563	18.063	18.375	
18.688	18.438	18.875	18.438	18.625	18.250	18.750	18.188	18.500	18.563	18.625	18.500	18.625	18.500	18.000	18.375	
18.750	18.438	18.875	18.438	18.625	18.250	18.750	18.188	18.500	18.563	18.625	18.500	18.625	18.500	18.000	18.375	
18.688	18.438	18.875	18.375	18.625	18.250	18.750	18.188	18.500	18.500	18.625	18.500	18.625	18.500	18.000	18.313	
18.750	18.438	18.938	18.438	18.625	18.250	18.750	18.188	18.500	18.563	18.563	18.438	18.563	18.500	18.000	18.313	
18.750	18.438	18.875	18.375	18.563	18.188	18.688	18.188	18.500	18.500	18.563	18.438	18.563	18.500	18.000	18.313	
18.688	18.438	18.875	18.375	18.625	18.188	18.688	18.188	18.438	18.500	18.563	18.438	18.625	18.500	18.000	18.313	
18.688	18.438	18.875	18.375	18.563	18.188	18.688	18.125	18.438	18.438	18.563	18.375	18.500	18.438	17.938	18.250	
18.688	18.438	18.875	18.375	18.563	18.188	18.688	18.125	18.438	18.500	18.563	18.438	18.563	18.438	17.938	18.250	
18.688	18.438	18.875	18.375	18.563	18.188	18.625	18.125	18.438	18.438	18.500	18.375	18.500	18.438	17.938	18.250	
