GBP1	GBP3	GBP5	GBP7
17.938	18.188	18.375	16.438	
17.875	18.188	18.438	16.438	
17.938	18.188	18.438	16.438	
17.813	18.125	18.313	16.438	
17.813	18.250	18.313	16.500	
17.813	18.250	18.313	16.375	
17.813	18.250	18.313	16.375	
17.813	18.125	18.313	16.438	
17.813	18.125	18.438	16.438	
17.813	18.063	18.250	16.313	
17.813	18.188	18.375	16.313	
17.813	18.063	18.250	16.313	
17.813	18.125	18.250	16.313	
17.750	18.063	18.250	16.250	
17.750	18.000	18.250	16.250	
17.688	18.000	18.375	16.313	
17.750	18.000	18.375	16.313	
17.625	17.938	18.125	16.188	
17.688	18.000	18.188	16.313	
17.563	17.938	18.125	16.188	
17.625	17.938	18.125	16.188	
17.563	17.938	18.125	16.250	
17.563	17.938	18.250	16.250	
17.563	17.938	18.125	16.125	
17.563	17.875	18.125	16.188	
17.563	17.875	18.063	16.125	
17.500	17.875	18.063	16.125	
17.500	17.813	18.063	16.063	
17.500	17.875	18.125	16.063	
17.438	17.813	18.188	16.000	
17.438	17.938	18.188	16.000	
17.438	17.875	18.000	16.000	
17.438	17.875	18.000	16.063	
17.375	17.813	17.938	16.000	
17.375	17.813	17.938	16.000	
17.375	17.750	18.000	16.063	
17.375	17.875	18.000	16.063	
17.313	17.688	17.938	15.875	
17.313	17.813	17.938	15.938	
17.313	17.688	17.875	15.875	
17.313	17.688	17.875	15.875	
17.313	17.688	17.875	15.813	
17.313	17.688	18.000	15.875	
17.250	17.625	17.813	15.813	
17.250	17.625	17.875	15.875	
17.250	17.625	17.813	15.813	
17.250	17.563	17.813	15.938	
17.188	17.563	17.813	15.750	
17.250	17.563	17.813	15.750	
17.125	17.563	17.875	15.750	
17.250	17.563	17.875	15.875	
17.125	17.500	17.750	15.750	
17.250	17.500	17.688	15.750	
17.125	17.500	17.688	15.688	
17.125	17.500	17.688	15.688	
17.125	17.438	17.750	15.625	
17.125	17.563	17.750	15.625	
17.125	17.563	17.625	15.625	
17.125	17.563	17.625	15.625	
17.125	17.438	17.625	15.563	
17.125	17.438	17.625	15.688	
17.063	17.375	17.563	15.625	
17.063	17.375	17.625	15.625	
17.000	17.375	17.563	15.563	
17.125	17.500	17.625	15.688	
16.938	17.313	17.500	15.500	
17.000	17.375	17.500	15.500	
16.938	17.313	17.500	15.500	
16.938	17.313	17.563	15.438	
16.875	17.313	17.625	15.438	
16.875	17.313	17.625	15.500	
16.813	17.250	17.438	15.375	
16.875	17.250	17.438	15.375	
16.813	17.188	17.438	15.375	
16.813	17.188	17.375	15.438	
16.813	17.188	17.375	15.438	
16.813	17.188	17.438	15.438	
16.750	17.188	17.375	15.313	
16.750	17.125	17.375	15.375	
16.750	17.125	17.313	15.313	
16.750	17.125	17.375	15.313	
16.750	17.125	17.313	15.250	
16.750	17.188	17.313	15.250	
16.688	17.188	17.438	15.250	
16.688	17.188	17.438	15.250	
16.625	17.125	17.250	15.188	
16.625	17.125	17.250	15.250	
16.625	17.063	17.250	15.188	
16.625	17.063	17.250	15.313	
16.625	17.000	17.250	15.313	
16.625	17.125	17.250	15.313	
16.563	17.000	17.125	15.125	
16.625	17.063	17.125	15.188	
16.563	17.000	17.125	15.125	
16.563	16.938	17.125	15.125	
16.500	16.938	17.125	15.063	
16.625	16.938	17.250	15.063	
16.500	16.938	17.063	15.063	
16.563	16.938	17.188	15.063	
16.500	16.938	17.063	15.000	
16.563	16.938	17.063	15.063	
16.500	16.875	17.063	15.000	
16.500	16.875	17.063	15.000	
16.438	16.875	17.188	15.125	
16.438	16.875	17.188	15.125	
16.500	16.813	17.000	15.000	
16.500	16.813	17.000	15.000	
16.438	16.813	16.938	14.938	
16.438	16.813	17.000	14.938	
16.500	16.938	17.000	14.938	
16.500	16.938	17.000	14.938	
16.313	16.875	16.938	14.875	
16.438	16.875	16.938	14.875	
16.313	16.750	16.875	14.875	
16.375	16.750	16.938	14.938	
16.313	16.688	16.938	14.875	
16.313	16.875	17.000	14.875	
16.313	16.688	16.875	15.000	
16.250	16.750	16.938	15.000	
16.250	16.688	16.813	14.875	
16.250	16.625	16.813	14.875	
16.250	16.625	16.813	14.875	
16.250	16.625	16.813	14.813	
16.250	16.625	16.938	14.813	
16.250	16.625	16.938	14.875	
16.250	16.563	16.813	14.813	
16.250	16.625	16.750	14.813	
16.188	16.563	16.750	14.813	
16.188	16.563	16.750	14.875	
16.188	16.563	16.750	14.875	
16.188	16.563	16.875	14.875	
16.188	16.563	16.750	14.813	
16.188	16.563	16.750	14.875	
16.188	16.563	16.750	14.813	
16.125	16.563	16.688	14.813	
16.125	16.500	16.688	14.750	
16.125	16.688	16.750	14.750	
16.125	16.625	16.688	14.750	
16.125	16.625	16.813	14.750	
16.125	16.500	16.625	14.750	
16.188	16.500	16.625	14.750	
16.125	16.438	16.625	14.750	
16.188	16.438	16.625	14.875	
16.125	16.438	16.750	14.875	
16.188	16.563	16.750	14.875	
16.125	16.438	16.625	14.750	
16.188	16.500	16.625	14.813	
16.063	16.438	16.625	14.750	
16.063	16.438	16.563	14.750	
16.125	16.375	16.563	14.750	
16.125	16.438	16.750	14.750	
16.125	16.375	16.563	14.750	
16.125	16.375	16.563	14.750	
16.125	16.375	16.563	14.750	
16.125	16.375	16.563	14.813	
16.125	16.375	16.500	14.750	
16.125	16.375	16.563	14.750	
16.063	16.313	16.500	14.875	
16.188	16.313	16.688	14.875	
16.063	16.313	16.500	14.750	
16.125	16.313	16.438	14.813	
16.063	16.313	16.438	14.750	
16.000	16.375	16.438	14.750	
16.000	16.438	16.500	14.750	
16.000	16.438	16.500	14.750	
16.063	16.375	16.438	14.750	
16.063	16.375	16.438	14.750	
16.000	16.313	16.438	14.750	
16.000	16.313	16.438	14.813	
16.000	16.250	16.438	14.813	
16.000	16.438	16.563	14.813	
16.000	16.250	16.375	14.875	
16.000	16.313	16.438	14.875	
16.000	16.250	16.375	14.750	
16.000	16.188	16.375	14.750	
16.000	16.188	16.375	14.750	
16.000	16.188	16.438	14.750	
16.000	16.188	16.500	14.750	
16.000	16.188	16.500	14.750	
16.000	16.188	16.313	14.750	
16.000	16.188	16.313	14.750	
16.000	16.188	16.313	14.750	
16.000	16.188	16.313	14.875	
15.938	16.125	16.375	14.813	
15.938	16.188	16.375	14.813	
16.000	16.188	16.313	14.750	
16.000	16.188	16.313	14.875	
15.938	16.125	16.250	14.750	
16.000	16.125	16.313	14.750	
15.938	16.125	16.250	14.750	
16.063	16.188	16.438	14.750	
15.938	16.250	16.250	14.750	
15.938	16.250	16.250	14.750	
15.938	16.188	16.188	14.750	
15.938	16.188	16.188	14.750	
16.000	16.125	16.250	14.750	
16.000	16.125	16.250	14.875	
16.063	16.063	16.313	14.875	
16.063	16.188	16.313	14.875	
16.000	16.063	16.188	14.750	
16.000	16.125	16.188	14.813	
15.938	16.063	16.188	14.750	
16.063	16.000	16.188	14.750	
15.938	16.000	16.250	14.750	
15.938	16.000	16.250	14.750	
15.938	16.063	16.125	14.750	
15.938	16.063	16.125	14.750	
15.938	16.000	16.125	14.750	
15.938	16.000	16.125	14.813	
15.938	16.000	16.125	14.750	
15.875	16.000	16.250	14.750	
15.938	16.000	16.125	14.813	
15.938	16.000	16.125	14.813	
15.875	16.000	16.125	14.750	
15.875	16.000	16.063	14.750	
15.875	15.938	16.063	14.750	
15.875	16.000	16.125	14.750	
15.938	16.000	16.188	14.750	
15.875	16.063	16.188	14.750	
15.875	16.063	16.063	14.750	
15.875	16.063	16.063	14.750	
15.875	16.000	16.063	14.750	
15.875	16.000	16.063	14.813	
15.875	15.938	16.125	14.813	
15.875	15.938	16.125	14.813	
15.875	15.938	16.063	14.813	
15.875	16.063	16.000	14.813	
15.875	15.938	16.000	14.750	
15.875	16.000	16.000	14.750	
15.875	15.938	16.000	14.750	
15.938	15.938	16.125	14.750	
15.875	15.875	16.000	14.750	
15.938	15.875	16.000	14.750	
15.875	15.938	16.000	14.750	
16.000	15.875	16.000	14.750	
15.875	15.875	16.000	14.750	
16.000	15.875	16.000	14.875	
15.875	15.875	15.938	14.813	
15.875	15.875	16.125	14.813	
15.875	15.875	15.938	14.750	
15.875	15.813	16.000	14.813	
16.000	15.875	15.938	14.750	
16.000	15.875	15.938	14.813	
16.000	15.875	16.063	14.750	
16.000	15.875	16.063	14.750	
15.875	15.813	15.938	14.750	
16.000	15.938	15.938	14.750	
15.875	16.000	15.938	14.750	
15.938	16.000	15.938	14.750	
15.875	15.938	15.938	14.750	
15.875	15.938	16.063	14.875	
15.875	15.813	15.938	14.875	
15.875	15.813	15.938	14.875	
15.875	15.750	15.875	14.750	
15.875	15.938	15.875	14.813	
15.875	15.813	15.875	14.813	
15.875	15.875	16.000	14.813	
15.875	15.750	15.875	14.750	
15.875	15.750	16.000	14.750	
15.875	15.750	15.875	14.813	
15.875	15.813	15.875	14.813	
15.875	15.750	15.875	14.688	
15.875	15.750	15.875	14.813	
15.875	15.750	16.000	14.813	
15.875	15.750	16.000	14.813	
15.875	15.750	15.875	14.875	
15.875	15.750	15.813	14.875	
15.875	15.750	15.875	14.750	
15.875	15.750	15.875	14.813	
15.875	15.750	15.875	14.813	
15.875	15.750	16.000	14.813	
15.875	15.750	15.813	14.750	
15.875	15.750	15.875	14.750	
15.875	15.688	15.813	14.813	
15.875	15.813	15.813	14.750	
15.875	15.813	15.813	14.813	
15.938	15.813	15.938	14.875	
15.875	15.813	15.813	14.875	
15.938	15.813	15.938	14.875	
15.875	15.688	15.813	14.750	
15.938	15.688	15.813	14.875	
15.875	15.688	15.750	14.750	
15.875	15.813	15.750	14.750	
15.875	15.688	15.938	14.750	
15.875	15.750	15.938	14.750	
15.938	15.688	15.750	14.750	
15.938	15.688	15.750	14.750	
15.938	15.688	15.813	14.750	
15.938	15.688	15.813	14.750	
15.938	15.688	15.813	14.750	
15.938	15.688	15.813	14.875	
15.813	15.625	15.750	14.813	
15.938	15.625	15.750	14.813	
15.813	15.625	15.750	14.813	
15.875	15.625	15.750	14.813	
15.813	15.625	15.750	14.813	
15.813	15.625	15.875	14.813	
15.875	15.688	15.750	14.750	
15.875	15.625	15.813	14.750	
15.813	15.625	15.688	14.750	
15.813	15.625	15.688	14.750	
15.813	15.625	15.750	14.750	
15.813	15.750	15.750	14.813	
15.813	15.813	15.875	14.750	
15.813	15.813	15.875	14.750	
15.813	15.688	15.688	14.875	
15.813	15.688	15.688	14.875	
15.813	15.563	15.688	14.750	
15.813	15.563	15.688	14.813	
15.813	15.563	15.688	14.750	
15.813	15.750	15.688	14.750	
15.813	15.563	15.625	14.750	
15.813	15.625	15.688	14.750	
15.875	15.563	15.750	14.813	
15.813	15.625	15.688	14.750	
15.813	15.563	15.688	14.750	
15.813	15.563	15.813	14.875	
15.813	15.563	15.625	14.750	
15.813	15.563	15.688	14.750	
15.813	15.563	15.625	14.875	
15.875	15.563	15.688	14.875	
15.813	15.563	15.625	14.750	
15.938	15.563	15.625	14.750	
15.813	15.563	15.750	14.688	
15.875	15.563	15.750	14.750	
15.750	15.563	15.625	14.750	
15.750	15.500	15.625	14.750	
15.813	15.500	15.625	14.750	
15.813	15.563	15.625	14.750	
15.875	15.500	15.688	14.688	
15.875	15.688	15.688	14.813	
15.938	15.625	15.625	14.750	
15.938	15.625	15.625	14.750	
15.938	15.563	15.563	14.750	
15.938	15.563	15.563	14.875	
15.813	15.563	15.625	14.750	
15.813	15.563	15.750	14.750	
15.813	15.500	15.563	14.750	
15.875	15.625	15.625	14.750	
15.750	15.500	15.563	14.750	
15.750	15.563	15.563	14.750	
15.813	15.500	15.563	14.750	
15.813	15.563	15.625	14.750	
15.750	15.500	15.750	14.688	
15.750	15.500	15.750	14.813	
15.813	15.500	15.563	14.813	
15.813	15.500	15.563	14.813	
15.750	15.500	15.563	14.688	
15.750	15.500	15.563	14.750	
15.813	15.500	15.688	14.688	
15.813	15.500	15.688	14.688	
15.750	15.500	15.563	14.688	
15.750	15.500	15.563	14.688	
15.750	15.438	15.563	14.750	
15.750	15.500	15.500	14.750	
15.750	15.438	15.500	14.688	
15.750	15.438	15.625	14.750	
15.750	15.438	15.500	14.688	
15.750	15.563	15.563	14.688	
15.750	15.625	15.500	14.813	
15.750	15.625	15.500	14.813	
15.750	15.500	15.500	14.688	
15.750	15.500	15.625	14.688	
15.750	15.438	15.500	14.688	
15.750	15.438	15.625	14.688	
15.750	15.438	15.500	14.750	
15.875	15.563	15.500	14.688	
15.750	15.438	15.500	14.688	
15.875	15.500	15.500	14.688	
15.750	15.438	15.625	14.688	
15.750	15.438	15.625	14.813	
15.750	15.438	15.500	14.750	
15.750	15.438	15.500	14.750	
15.813	15.375	15.500	14.813	
15.813	15.438	15.500	14.813	
15.813	15.375	15.500	14.688	
15.813	15.375	15.563	14.688	
15.813	15.438	15.438	14.688	
15.813	15.438	15.438	14.688	
15.750	15.375	15.500	14.688	
15.813	15.438	15.500	14.688	
15.750	15.375	15.438	14.688	
15.750	15.375	15.563	14.688	
15.750	15.438	15.500	14.688	
15.750	15.438	15.563	14.750	
15.750	15.375	15.438	14.688	
15.688	15.500	15.438	14.688	
15.688	15.500	15.438	14.688	
15.750	15.500	15.438	14.750	
15.750	15.438	15.625	14.688	
15.688	15.438	15.625	14.688	
15.750	15.375	15.438	14.625	
15.750	15.375	15.438	14.688	
15.688	15.375	15.438	14.688	
15.688	15.500	15.438	14.688	
15.688	15.375	15.438	14.688	
15.688	15.438	15.438	14.688	
15.688	15.313	15.375	14.688	
15.688	15.313	15.375	14.688	
15.750	15.313	15.438	14.750	
15.688	15.313	15.375	14.750	
15.688	15.313	15.375	14.625	
15.688	15.313	15.500	14.688	
15.688	15.313	15.375	14.688	
15.688	15.313	15.500	14.625	
15.688	15.313	15.375	14.688	
15.688	15.375	15.375	14.688	
15.688	15.313	15.375	14.625	
15.750	15.313	15.375	14.625	
15.688	15.313	15.500	14.688	
15.750	15.313	15.500	14.750	
15.688	15.313	15.375	14.688	
15.813	15.313	15.375	14.688	
15.688	15.313	15.375	14.750	
15.688	15.438	15.375	14.750	
15.688	15.438	15.438	14.625	
15.688	15.438	15.438	14.625	
15.750	15.375	15.313	14.625	
15.750	15.375	15.375	14.625	
15.813	15.250	15.313	14.625	
15.813	15.250	15.313	14.688	
15.813	15.250	15.375	14.625	
15.813	15.438	15.500	14.625	
15.688	15.250	15.313	14.688	
15.750	15.375	15.375	14.750	
15.688	15.250	15.313	14.688	
15.750	15.250	15.313	14.688	
15.625	15.250	15.313	14.625	
15.688	15.250	15.375	14.688	
15.688	15.250	15.500	14.688	
15.688	15.250	15.500	14.625	
