GBP1	GBP3	GBP5	GBP7
23.313	22.375	22.438	21.250	
23.313	22.500	22.438	21.250	
23.313	22.375	22.625	21.250	
23.313	22.375	22.625	21.250	
23.375	22.375	22.438	21.250	
23.375	22.375	22.438	21.313	
23.313	22.375	22.438	21.250	
23.313	22.438	22.438	21.375	
23.375	22.375	22.438	21.250	
23.438	22.375	22.625	21.250	
23.313	22.375	22.438	21.375	
23.438	22.375	22.563	21.375	
23.375	22.375	22.438	21.250	
23.438	22.375	22.438	21.250	
23.313	22.375	22.438	21.250	
23.438	22.375	22.438	21.250	
23.313	22.375	22.625	21.250	
23.438	22.438	22.625	21.250	
23.313	22.500	22.438	21.250	
23.313	22.500	22.438	21.250	
23.313	22.438	22.438	21.250	
23.313	22.438	22.438	21.313	
23.375	22.438	22.500	21.313	
23.375	22.563	22.625	21.375	
23.438	22.375	22.438	21.375	
23.438	22.438	22.563	21.375	
23.438	22.375	22.438	21.250	
23.438	22.375	22.438	21.375	
23.438	22.375	22.438	21.250	
23.438	22.375	22.438	21.250	
23.438	22.375	22.500	21.250	
23.438	22.375	22.500	21.250	
23.375	22.375	22.438	21.250	
23.438	22.375	22.438	21.250	
23.375	22.375	22.438	21.250	
23.438	22.375	22.438	21.250	
23.375	22.375	22.438	21.250	
23.375	22.375	22.563	21.375	
23.375	22.375	22.438	21.250	
23.375	22.438	22.625	21.250	
23.375	22.375	22.438	21.375	
23.375	22.438	22.438	21.375	
23.375	22.438	22.438	21.250	
23.375	22.438	22.438	21.250	
23.375	22.375	22.563	21.250	
23.375	22.375	22.563	21.250	
23.375	22.375	22.438	21.250	
23.313	22.500	22.438	21.250	
23.375	22.375	22.438	21.250	
23.313	22.438	22.438	21.250	
23.375	22.375	22.438	21.250	
23.375	22.375	22.563	21.313	
23.375	22.375	22.688	21.250	
23.375	22.375	22.688	21.250	
23.375	22.375	22.438	21.375	
23.375	22.375	22.438	21.375	
23.375	22.375	22.438	21.250	
23.375	22.375	22.438	21.313	
23.375	22.375	22.500	21.250	
23.375	22.375	22.625	21.250	
23.375	22.438	22.438	21.250	
23.375	22.375	22.500	21.250	
23.438	22.375	22.500	21.313	
23.438	22.438	22.500	21.313	
23.375	22.500	22.438	21.250	
23.375	22.500	22.500	21.250	
23.375	22.500	22.625	21.250	
23.375	22.500	22.625	21.375	
23.375	22.375	22.438	21.313	
23.375	22.375	22.438	21.313	
23.375	22.375	22.500	21.375	
23.375	22.500	22.438	21.375	
23.375	22.375	22.438	21.250	
23.375	22.438	22.625	21.250	
23.375	22.375	22.438	21.250	
23.375	22.375	22.500	21.250	
23.375	22.375	22.500	21.250	
23.438	22.375	22.500	21.313	
23.375	22.375	22.500	21.250	
23.438	22.375	22.500	21.250	
23.375	22.375	22.688	21.250	
23.500	22.375	22.688	21.313	
23.375	22.375	22.438	21.250	
23.500	22.438	22.438	21.250	
23.375	22.375	22.438	21.375	
23.500	22.375	22.500	21.375	
23.375	22.375	22.500	21.250	
23.375	22.438	22.625	21.313	
23.375	22.438	22.438	21.250	
23.375	22.438	22.500	21.250	
23.438	22.438	22.438	21.250	
23.438	22.438	22.500	21.250	
23.438	22.375	22.438	21.250	
23.438	22.500	22.438	21.250	
23.500	22.375	22.625	21.250	
23.500	22.500	22.625	21.250	
23.500	22.375	22.500	21.250	
23.500	22.375	22.438	21.375	
23.500	22.438	22.438	21.313	
23.500	22.375	22.500	21.313	
23.438	22.375	22.438	21.313	
23.500	22.375	22.625	21.438	
23.375	22.375	22.500	21.313	
23.500	22.375	22.563	21.250	
23.375	22.438	22.500	21.250	
23.438	22.438	22.500	21.313	
23.375	22.375	22.500	21.250	
23.438	22.375	22.438	21.250	
23.438	22.438	22.688	21.250	
23.438	22.438	22.688	21.250	
23.438	22.375	22.500	21.250	
23.438	22.500	22.500	21.375	
23.375	22.500	22.438	21.250	
23.375	22.500	22.438	21.250	
23.438	22.438	22.438	21.375	
23.375	22.438	22.625	21.375	
23.438	22.375	22.500	21.313	
23.438	22.500	22.625	21.313	
23.438	22.375	22.500	21.250	
23.438	22.438	22.500	21.250	
23.438	22.438	22.438	21.313	
23.438	22.438	22.500	21.313	
23.438	22.438	22.563	21.250	
23.375	22.438	22.563	21.250	
23.438	22.375	22.500	21.250	
23.438	22.438	22.500	21.313	
23.438	22.438	22.500	21.250	
23.438	22.438	22.500	21.375	
23.438	22.375	22.500	21.375	
23.438	22.438	22.688	21.375	
23.438	22.438	22.500	21.313	
23.438	22.438	22.625	21.375	
23.438	22.438	22.500	21.250	
23.438	22.438	22.500	21.250	
23.438	22.563	22.500	21.250	
23.438	22.563	22.500	21.250	
23.438	22.563	22.625	21.250	
23.438	22.563	22.625	21.250	
23.438	22.375	22.500	21.250	
23.438	22.375	22.500	21.313	
23.438	22.438	22.500	21.313	
23.438	22.563	22.500	21.375	
23.375	22.375	22.438	21.313	
23.438	22.438	22.625	21.313	
23.313	22.313	22.438	21.500	
23.313	22.313	22.563	21.500	
23.250	22.250	22.375	21.375	
23.313	22.250	22.375	21.375	
23.188	22.250	22.375	21.375	
23.250	22.250	22.375	21.375	
23.188	22.250	22.375	21.438	
23.250	22.250	22.375	21.500	
23.125	22.250	22.313	21.500	
23.250	22.250	22.313	21.500	
23.125	22.188	22.313	21.500	
23.125	22.188	22.313	21.563	
23.063	22.188	22.313	21.500	
23.063	22.313	22.438	21.688	
23.125	22.313	22.500	21.688	
23.125	22.313	22.500	21.688	
23.125	22.250	22.250	21.500	
23.125	22.250	22.250	21.625	
23.125	22.125	22.250	21.500	
23.125	22.250	22.250	21.500	
23.063	22.125	22.250	21.500	
23.063	22.250	22.438	21.500	
23.063	22.125	22.188	21.438	
23.063	22.063	22.188	21.438	
22.938	22.063	22.188	21.438	
23.000	22.063	22.188	21.438	
22.875	22.000	22.188	21.375	
22.938	22.000	22.250	21.500	
22.875	22.000	22.313	21.375	
22.875	22.000	22.313	21.375	
22.813	22.000	22.063	21.438	
22.813	22.000	22.125	21.438	
22.813	21.938	22.063	21.313	
22.813	21.938	22.063	21.313	
22.750	21.875	22.063	21.250	
22.750	21.875	22.188	21.250	
22.750	21.875	22.000	21.188	
22.750	21.938	22.000	21.188	
22.688	21.938	22.000	21.188	
22.688	21.938	22.000	21.188	
22.688	21.813	21.938	21.188	
22.688	21.813	22.000	21.250	
22.625	21.813	22.125	21.188	
22.625	21.938	22.125	21.313	
22.625	21.750	21.938	21.188	
22.625	21.813	21.938	21.188	
22.563	21.750	21.875	21.125	
22.563	21.688	21.875	21.188	
22.563	21.688	21.875	21.063	
22.563	21.688	22.063	21.063	
22.500	21.625	21.813	21.063	
22.500	21.688	21.875	21.063	
22.563	21.688	21.875	21.063	
22.500	21.688	21.813	21.063	
22.500	21.625	21.813	21.000	
22.438	21.625	21.813	21.063	
22.438	21.563	21.938	21.000	
22.438	21.563	21.938	21.125	
22.438	21.563	21.750	21.063	
22.438	21.563	21.750	21.063	
22.438	21.563	21.750	21.125	
22.438	21.688	21.750	21.125	
22.375	21.688	21.688	20.938	
22.375	21.688	21.938	20.938	
22.375	21.563	21.688	20.938	
22.375	21.563	21.750	20.938	
22.313	21.500	21.688	20.938	
22.375	21.625	21.688	20.938	
22.313	21.563	21.688	20.938	
22.438	21.563	21.688	20.938	
22.313	21.500	21.875	20.875	
22.438	21.500	21.875	21.000	
22.313	21.438	21.625	20.875	
22.375	21.438	21.625	20.875	
22.250	21.438	21.625	21.063	
22.250	21.438	21.625	21.063	
22.250	21.438	21.625	20.875	
22.250	21.438	21.750	20.938	
22.250	21.438	21.563	20.875	
22.250	21.438	21.688	20.875	
22.250	21.438	21.563	20.875	
22.250	21.375	21.563	20.875	
22.313	21.375	21.563	20.875	
22.313	21.438	21.563	20.875	
22.313	21.438	21.750	20.875	
22.313	21.563	21.750	20.875	
22.250	21.500	21.500	20.813	
22.250	21.500	21.500	20.938	
22.125	21.375	21.500	20.875	
22.250	21.375	21.500	20.875	
22.125	21.375	21.500	20.813	
22.188	21.500	21.750	21.000	
22.125	21.313	21.500	20.875	
22.188	21.375	21.625	20.813	
22.063	21.313	21.500	20.813	
22.063	21.313	21.500	20.813	
22.063	21.313	21.438	20.813	
22.063	21.313	21.438	20.813	
22.063	21.313	21.625	20.813	
22.063	21.313	21.625	20.813	
22.063	21.313	21.438	20.813	
22.063	21.313	21.500	20.938	
22.063	21.313	21.438	20.813	
22.000	21.313	21.438	20.813	
22.000	21.250	21.438	20.938	
22.000	21.313	21.563	20.938	
22.000	21.313	21.438	20.875	
22.000	21.375	21.563	20.875	
22.000	21.375	21.438	20.813	
22.000	21.375	21.438	20.813	
22.000	21.375	21.375	20.813	
22.000	21.375	21.375	20.813	
21.938	21.250	21.625	20.750	
21.938	21.250	21.625	20.813	
21.938	21.250	21.375	20.750	
21.938	21.375	21.375	20.813	
21.938	21.250	21.375	20.750	
21.938	21.250	21.375	20.875	
21.938	21.188	21.313	20.875	
21.938	21.188	21.563	20.875	
21.938	21.188	21.313	20.750	
21.875	21.188	21.500	20.875	
21.875	21.250	21.313	20.750	
21.875	21.188	21.313	20.813	
21.875	21.188	21.313	20.813	
21.875	21.250	21.313	20.813	
21.875	21.188	21.438	20.750	
21.875	21.188	21.438	20.750	
21.875	21.188	21.313	20.750	
21.875	21.188	21.313	20.813	
21.875	21.188	21.313	20.813	
21.938	21.250	21.313	20.875	
21.875	21.313	21.313	20.750	
21.938	21.313	21.438	20.750	
21.813	21.250	21.250	20.875	
21.875	21.250	21.438	20.875	
21.813	21.188	21.250	20.750	
21.875	21.188	21.250	20.750	
21.813	21.188	21.250	20.750	
21.813	21.250	21.250	20.750	
21.813	21.125	21.438	20.750	
21.813	21.188	21.438	20.750	
21.813	21.125	21.250	20.750	
21.813	21.125	21.250	20.750	
21.875	21.125	21.250	20.750	
21.875	21.188	21.250	20.750	
21.875	21.125	21.250	20.750	
21.875	21.125	21.438	20.875	
21.938	21.125	21.250	20.813	
21.938	21.125	21.375	20.813	
21.875	21.125	21.250	20.750	
21.875	21.125	21.250	20.813	
21.750	21.125	21.188	20.750	
21.875	21.125	21.188	20.750	
21.750	21.125	21.375	20.688	
21.813	21.250	21.375	20.688	
21.750	21.250	21.188	20.688	
21.813	21.250	21.188	20.750	
21.750	21.188	21.188	20.688	
21.750	21.188	21.188	20.688	
21.688	21.125	21.188	20.750	
21.750	21.125	21.375	20.875	
21.750	21.063	21.188	20.750	
21.688	21.188	21.313	20.750	
21.750	21.063	21.188	20.813	
21.688	21.063	21.188	20.813	
21.688	21.063	21.188	20.688	
21.688	21.125	21.188	20.688	
21.688	21.063	21.313	20.688	
21.750	21.063	21.313	20.688	
21.688	21.063	21.188	20.750	
21.688	21.125	21.188	20.750	
21.688	21.063	21.188	20.688	
21.688	21.063	21.188	20.688	
21.688	21.063	21.188	20.688	
21.688	21.063	21.313	20.750	
21.688	21.063	21.125	20.688	
21.688	21.063	21.250	20.688	
21.688	21.063	21.125	20.813	
21.688	21.188	21.125	20.813	
21.625	21.188	21.125	20.688	
21.625	21.188	21.125	20.750	
21.625	21.063	21.313	20.688	
21.625	21.063	21.313	20.688	
21.625	21.063	21.125	20.688	
21.625	21.188	21.125	20.688	
21.625	21.000	21.125	20.688	
21.625	21.188	21.125	20.688	
21.625	21.063	21.125	20.750	
21.625	21.063	21.313	20.750	
21.625	21.063	21.125	20.688	
21.625	21.063	21.250	20.750	
21.625	21.000	21.125	20.750	
21.625	21.000	21.125	20.750	
21.625	21.000	21.125	20.688	
21.688	21.063	21.125	20.750	
21.625	21.000	21.250	20.688	
21.688	21.000	21.250	20.688	
21.625	21.063	21.125	20.688	
21.750	21.063	21.063	20.688	
21.625	21.000	21.125	20.688	
21.688	21.000	21.125	20.688	
21.625	21.000	21.125	20.688	
21.625	21.125	21.313	20.688	
21.625	21.188	21.063	20.688	
21.625	21.188	21.250	20.750	
21.688	21.063	21.063	20.688	
21.688	21.063	21.063	20.688	
21.688	21.000	21.063	20.813	
21.688	21.125	21.063	20.813	
21.750	21.000	21.188	20.688	
21.750	21.125	21.188	20.688	
21.625	21.000	21.063	20.688	
21.625	21.000	21.063	20.688	
21.563	21.000	21.063	20.625	
21.688	21.000	21.063	20.688	
21.563	21.000	21.063	20.688	
21.625	21.000	21.250	20.688	
21.563	21.000	21.063	20.688	
21.625	21.000	21.250	20.688	
21.563	21.000	21.063	20.688	
21.563	21.000	21.063	20.813	
21.563	21.000	21.063	20.750	
21.563	21.000	21.063	20.750	
21.563	21.000	21.125	20.688	
21.563	21.000	21.125	20.813	
21.625	21.000	21.063	20.688	
21.563	21.125	21.125	20.688	
21.563	21.125	21.063	20.688	
21.563	21.125	21.063	20.688	
21.563	21.000	21.063	20.688	
21.563	21.000	21.125	20.688	
21.563	21.000	21.063	20.688	
21.563	21.125	21.250	20.688	
21.563	21.000	21.063	20.688	
21.563	21.063	21.063	20.750	
21.563	21.000	21.063	20.688	
21.563	21.000	21.000	20.688	
21.563	21.000	21.125	20.750	
21.563	21.000	21.125	20.750	
21.563	21.000	21.063	20.688	
21.563	21.000	21.063	20.688	
21.563	21.000	21.063	20.625	
21.563	20.938	21.063	20.625	
21.563	21.000	21.000	20.625	
21.500	21.000	21.125	20.625	
21.563	20.938	21.000	20.625	
21.563	20.938	21.250	20.688	
21.563	20.938	21.000	20.625	
21.500	21.000	21.000	20.688	
21.563	20.938	21.063	20.688	
21.500	21.063	21.063	20.813	
21.563	21.125	21.063	20.813	
21.500	21.125	21.063	20.813	
21.500	21.000	21.000	20.688	
21.563	21.000	21.000	20.750	
21.500	21.000	21.000	20.625	
21.563	21.125	21.000	20.625	
21.563	21.000	21.000	20.625	
21.625	21.063	21.188	20.625	
21.500	20.938	21.000	20.625	
21.625	20.938	21.188	20.625	
21.500	20.938	21.000	20.688	
21.563	20.938	21.000	20.625	
21.500	20.938	21.000	20.625	
21.500	20.938	21.000	20.750	
21.563	20.938	21.125	20.688	
21.563	20.938	21.125	20.688	
21.563	21.000	21.000	20.750	
21.563	20.938	21.000	20.750	
21.563	20.938	21.000	20.688	
21.563	21.000	21.000	20.625	
21.625	20.938	21.000	20.625	
21.625	21.000	21.125	20.625	
21.625	20.938	21.000	20.625	
21.625	21.125	21.188	20.625	
21.625	21.063	21.000	20.625	
21.625	21.063	21.000	20.625	
21.500	20.938	21.000	20.688	
21.563	20.938	21.000	20.688	
21.500	20.938	21.125	20.688	
21.563	21.063	21.125	20.688	
21.500	20.938	21.000	20.750	
21.500	21.000	21.000	20.750	
21.500	20.938	21.000	20.625	
21.500	20.938	21.000	20.688	
21.500	20.938	21.000	20.625	
21.500	20.938	21.125	20.625	
21.500	20.938	21.000	20.625	
21.500	20.938	21.188	20.625	
21.500	20.938	21.000	20.625	
21.500	20.938	21.000	20.625	
21.500	20.938	21.000	20.625	
21.500	20.938	21.000	20.625	
21.500	20.938	21.063	20.625	
21.438	20.938	21.063	20.750	
21.500	20.938	21.000	20.688	
21.500	21.000	21.000	20.688	
21.438	21.063	21.000	20.625	
21.500	21.063	21.000	20.813	
21.500	21.000	21.000	20.625	
21.500	21.000	21.063	20.625	
21.438	20.938	21.000	20.625	
21.438	20.938	21.188	20.625	
21.500	20.938	21.000	20.625	
21.500	21.063	21.000	20.625	
21.500	20.938	21.000	20.625	
21.500	21.000	21.000	20.625	
21.438	20.938	21.063	20.625	
21.500	20.938	21.063	20.750	
21.500	20.938	21.000	20.625	
21.500	20.938	21.000	20.625	
21.438	20.938	21.000	20.688	
21.438	20.938	21.000	20.688	
21.438	20.938	20.938	20.625	
21.500	20.938	21.063	20.625	
21.438	20.938	21.000	20.625	
21.438	20.938	21.125	20.625	
21.438	20.938	21.000	20.625	
21.500	20.938	21.000	20.625	
21.438	20.875	21.000	20.625	
21.500	20.938	21.000	20.625	
21.438	21.063	21.063	20.625	
21.563	21.063	21.063	20.625	
21.500	21.000	20.938	20.625	
21.625	21.000	20.938	20.750	
21.500	20.938	20.938	20.688	
21.500	20.938	20.938	20.688	
21.438	20.938	21.000	20.625	
21.438	21.063	21.125	20.750	
21.500	20.875	20.938	20.625	
21.500	20.938	21.125	20.625	
21.500	20.875	21.000	20.625	
21.500	20.938	21.000	20.625	
21.563	20.938	20.938	20.625	
21.563	20.938	21.000	20.625	
21.563	20.875	21.063	20.625	
21.563	20.875	21.063	20.625	
21.563	20.875	20.938	20.625	
21.563	20.875	20.938	20.750	
21.438	20.875	20.938	20.625	
21.563	20.875	20.938	20.625	
21.438	20.875	20.938	20.688	
21.500	20.875	21.063	20.688	
21.500	20.938	21.000	20.688	
21.500	21.000	21.125	20.625	
21.438	20.875	20.938	20.625	
21.438	21.000	20.938	20.625	
21.438	21.000	20.938	20.563	
21.438	21.000	20.938	20.563	
21.438	20.875	21.063	20.625	
21.438	20.875	21.063	20.563	
21.438	20.875	20.938	20.563	
21.438	21.000	20.938	20.625	
21.438	20.875	20.938	20.563	
21.438	20.938	20.938	20.563	
21.438	20.875	20.938	20.688	
21.438	20.875	21.063	20.688	
21.438	20.875	20.938	20.625	
21.438	20.875	21.063	20.688	
21.438	20.875	20.938	20.563	
21.438	20.875	20.938	20.563	
21.438	20.938	20.938	20.625	
21.438	20.938	20.938	20.625	
21.438	20.875	21.000	20.563	
21.438	20.875	21.000	20.563	
21.375	20.875	20.938	20.563	
21.438	20.938	20.938	20.563	
21.438	20.875	20.938	20.563	
21.438	20.938	20.938	20.688	
21.375	21.000	20.938	20.688	
21.375	21.000	21.063	20.688	
21.375	20.938	20.938	20.625	
21.375	20.938	21.125	20.688	
21.438	20.875	20.938	20.563	
21.375	20.875	20.938	20.563	
21.438	20.875	20.938	20.563	
21.438	21.000	20.938	20.563	
21.375	20.875	21.000	20.563	
21.438	20.938	21.000	20.563	
21.375	20.875	20.938	20.625	
21.438	20.875	20.938	20.625	
21.375	20.875	20.938	20.625	
21.500	20.875	20.938	20.688	
21.438	20.875	20.938	20.563	
21.500	20.875	21.063	20.563	
21.375	20.875	20.938	20.688	
21.500	20.875	21.063	20.688	
21.375	20.875	20.875	20.563	
21.375	20.875	20.875	20.625	
21.375	20.875	20.875	20.625	
21.375	20.875	20.875	20.563	
21.438	20.875	21.000	20.563	
21.438	20.938	21.000	20.563	
21.438	21.000	20.875	20.563	
21.438	21.000	20.875	20.563	
21.500	21.000	20.875	20.563	
21.500	21.000	20.938	20.625	
21.438	20.875	20.875	20.625	
21.438	20.875	21.000	20.688	
21.500	20.875	20.938	20.688	
21.500	21.000	21.063	20.688	
21.375	20.875	20.875	20.625	
21.500	20.875	20.938	20.688	
21.375	20.875	20.938	20.563	
21.438	20.875	20.938	20.563	
21.375	20.813	21.000	20.563	
21.375	20.875	21.000	20.563	
21.375	20.875	20.875	20.625	
21.375	20.875	20.938	20.625	
21.375	20.875	20.938	20.625	
21.375	20.875	20.938	20.563	
21.375	20.875	20.938	20.625	
21.375	20.875	21.063	20.750	
21.375	20.875	20.875	20.563	
21.375	20.875	21.063	20.563	
21.375	20.875	20.875	20.688	
21.375	20.875	20.938	20.688	
21.375	21.000	20.875	20.563	
21.375	21.000	20.938	20.563	
21.375	21.000	21.063	20.563	
