GBP1	GBP3	GBP5	GBP7
17.688	17.188	17.313	17.125	
17.688	17.250	17.313	17.125	
17.688	17.250	17.250	17.063	
17.688	17.250	17.250	17.063	
17.688	17.250	17.313	17.063	
17.688	17.250	17.250	17.063	
17.688	17.250	17.250	17.063	
17.688	17.250	17.313	17.063	
17.688	17.250	17.250	17.063	
17.688	17.250	17.250	17.063	
17.688	17.250	17.250	17.063	
17.688	17.250	17.250	17.188	
17.688	17.250	17.250	17.063	
17.688	17.250	17.250	17.063	
17.688	17.250	17.375	17.063	
17.688	17.250	17.375	17.125	
17.688	17.250	17.250	17.063	
17.688	17.313	17.250	17.063	
17.688	17.250	17.250	17.063	
17.688	17.313	17.250	17.125	
17.688	17.313	17.313	17.125	
17.750	17.313	17.313	17.063	
17.688	17.313	17.250	17.125	
17.750	17.313	17.250	17.125	
17.750	17.313	17.250	17.125	
17.750	17.313	17.250	17.188	
17.750	17.250	17.313	17.188	
17.750	17.375	17.375	17.188	
17.750	17.250	17.250	17.125	
17.750	17.313	17.313	17.250	
17.813	17.250	17.313	17.188	
17.813	17.313	17.313	17.125	
17.813	17.313	17.313	17.188	
17.813	17.313	17.313	17.188	
17.750	17.313	17.438	17.188	
17.813	17.313	17.438	17.188	
17.750	17.313	17.313	17.188	
17.813	17.313	17.313	17.188	
17.750	17.313	17.313	17.188	
17.750	17.313	17.375	17.313	
17.813	17.375	17.438	17.250	
17.813	17.375	17.438	17.250	
17.813	17.375	17.375	17.250	
17.813	17.375	17.375	17.313	
17.813	17.375	17.375	17.250	
17.813	17.438	17.375	17.313	
17.813	17.500	17.375	17.313	
17.813	17.500	17.500	17.313	
17.813	17.500	17.375	17.313	
17.813	17.500	17.438	17.313	
17.875	17.438	17.438	17.313	
17.875	17.438	17.438	17.375	
17.875	17.500	17.438	17.375	
17.875	17.563	17.438	17.438	
17.875	17.500	17.563	17.438	
17.875	17.563	17.563	17.438	
17.875	17.500	17.438	17.375	
17.938	17.500	17.438	17.438	
17.938	17.500	17.500	17.438	
17.938	17.500	17.500	17.438	
17.938	17.563	17.563	17.438	
17.938	17.563	17.563	17.438	
17.938	17.563	17.500	17.438	
17.938	17.563	17.500	17.500	
18.000	17.563	17.500	17.500	
18.063	17.563	17.563	17.563	
18.000	17.625	17.563	17.563	
18.063	17.625	17.688	17.563	
18.000	17.625	17.563	17.625	
18.125	17.625	17.625	17.625	
18.000	17.688	17.563	17.563	
18.000	17.688	17.563	17.625	
18.063	17.688	17.563	17.563	
18.063	17.750	17.625	17.625	
18.063	17.813	17.688	17.625	
18.063	17.813	17.688	17.625	
18.125	17.813	17.625	17.688	
18.125	17.813	17.625	17.688	
18.125	17.750	17.625	17.688	
18.125	17.750	17.625	17.750	
18.125	17.813	17.688	17.750	
18.188	17.875	17.688	17.750	
18.125	17.813	17.688	17.813	
18.250	17.875	17.688	17.813	
18.188	17.813	17.750	17.750	
18.188	17.813	17.750	17.813	
18.188	17.875	17.750	17.750	
18.188	17.875	17.813	17.813	
