T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16
16.938	17.125	17.000	17.375	16.875	17.188	16.938	17.188	17.063	17.438	17.125	17.438	17.063	17.500	16.938	17.188	
16.938	17.188	17.000	17.375	16.875	17.188	16.938	17.188	17.000	17.438	17.125	17.438	17.063	17.500	16.938	17.188	
16.875	17.125	17.000	17.438	16.875	17.188	17.000	17.188	17.000	17.438	17.125	17.438	17.063	17.500	17.000	17.250	
16.875	17.125	17.000	17.375	16.875	17.188	17.000	17.188	17.000	17.438	17.125	17.438	17.063	17.500	17.000	17.188	
16.938	17.125	17.000	17.375	16.875	17.188	17.000	17.188	17.063	17.438	17.125	17.438	17.063	17.500	17.000	17.250	
16.938	17.125	17.000	17.438	16.875	17.188	17.000	17.250	17.063	17.438	17.125	17.438	17.063	17.500	17.000	17.250	
16.938	17.188	17.000	17.375	16.875	17.188	17.000	17.188	17.063	17.500	17.125	17.438	17.063	17.500	16.938	17.188	
16.938	17.188	17.000	17.438	16.875	17.188	17.000	17.188	17.063	17.500	17.188	17.438	17.063	17.500	17.000	17.188	
16.938	17.188	17.000	17.438	16.875	17.188	17.000	17.188	17.063	17.500	17.188	17.438	17.063	17.500	17.000	17.250	
16.938	17.188	17.000	17.438	16.875	17.188	17.000	17.188	17.063	17.500	17.188	17.438	17.063	17.500	17.000	17.250	
16.938	17.125	17.000	17.438	16.875	17.188	17.000	17.250	17.063	17.438	17.125	17.438	17.063	17.500	17.000	17.250	
16.938	17.188	17.000	17.375	16.875	17.188	17.000	17.250	17.063	17.438	17.188	17.438	17.063	17.500	17.000	17.250	
16.938	17.188	17.000	17.438	16.875	17.250	17.000	17.188	17.063	17.500	17.188	17.500	17.063	17.500	17.000	17.250	
16.938	17.188	17.000	17.438	16.875	17.250	17.000	17.188	17.063	17.500	17.188	17.500	17.063	17.500	17.000	17.250	
16.938	17.188	17.000	17.438	16.875	17.188	17.000	17.250	17.063	17.500	17.188	17.500	17.063	17.500	17.000	17.250	
16.938	17.188	17.000	17.438	16.875	17.188	17.000	17.250	17.063	17.500	17.188	17.500	17.063	17.500	17.000	17.250	
16.938	17.125	17.000	17.375	16.875	17.188	17.000	17.188	17.063	17.438	17.125	17.438	17.063	17.500	17.000	17.250	
16.938	17.125	17.000	17.375	16.875	17.188	17.000	17.188	17.063	17.438	17.125	17.500	17.063	17.500	17.000	17.250	
16.938	17.188	17.000	17.438	16.875	17.188	17.000	17.250	17.063	17.500	17.188	17.500	17.063	17.500	17.000	17.250	
16.938	17.188	17.000	17.438	16.875	17.188	17.000	17.250	17.063	17.500	17.188	17.500	17.125	17.500	17.000	17.250	
16.938	17.188	17.000	17.438	16.875	17.250	17.000	17.250	17.063	17.500	17.188	17.500	17.125	17.563	17.000	17.250	
16.938	17.188	17.000	17.438	16.875	17.250	17.000	17.250	17.063	17.500	17.188	17.500	17.125	17.563	17.000	17.250	
16.938	17.125	17.000	17.438	16.875	17.188	17.000	17.188	17.063	17.500	17.188	17.500	17.125	17.500	17.000	17.250	
16.938	17.188	17.000	17.438	16.875	17.188	17.000	17.188	17.063	17.500	17.188	17.500	17.063	17.500	17.000	17.250	
16.938	17.188	17.000	17.438	16.875	17.188	17.000	17.250	17.063	17.500	17.188	17.500	17.125	17.500	17.000	17.250	
16.938	17.188	17.000	17.438	16.938	17.188	17.000	17.250	17.063	17.500	17.188	17.500	17.063	17.500	17.000	17.250	
17.000	17.188	17.063	17.438	16.938	17.250	17.063	17.250	17.063	17.500	17.188	17.500	17.125	17.563	17.063	17.250	
17.000	17.188	17.000	17.438	16.938	17.250	17.063	17.250	17.063	17.500	17.188	17.500	17.125	17.563	17.063	17.313	
16.938	17.188	17.000	17.438	16.938	17.250	17.063	17.250	17.063	17.438	17.188	17.500	17.125	17.563	17.000	17.250	
16.938	17.188	17.063	17.438	16.938	17.250	17.000	17.250	17.063	17.438	17.188	17.500	17.125	17.563	17.063	17.250	
17.000	17.188	17.063	17.438	16.938	17.250	17.063	17.313	17.063	17.500	17.188	17.500	17.125	17.563	17.063	17.313	
17.000	17.188	17.063	17.438	16.938	17.250	17.063	17.313	17.063	17.500	17.188	17.500	17.125	17.563	17.063	17.313	
17.000	17.188	17.063	17.438	16.938	17.250	17.063	17.250	17.125	17.500	17.188	17.500	17.125	17.563	17.063	17.250	
17.000	17.188	17.063	17.438	16.938	17.250	17.063	17.250	17.125	17.500	17.188	17.500	17.125	17.563	17.063	17.250	
17.000	17.188	17.063	17.438	16.938	17.250	17.063	17.250	17.063	17.500	17.250	17.500	17.188	17.563	17.063	17.313	
17.000	17.188	17.063	17.500	16.938	17.250	17.063	17.250	17.063	17.500	17.250	17.500	17.125	17.563	17.063	17.313	
