T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16
16.875	16.688	17.000	16.625	16.688	16.438	16.813	16.438	16.688	16.688	16.688	16.625	16.688	16.688	16.188	16.500	
16.813	16.688	17.000	16.625	16.688	16.438	16.813	16.438	16.625	16.688	16.688	16.625	16.688	16.688	16.188	16.563	
16.813	16.625	17.000	16.625	16.750	16.500	16.875	16.438	16.625	16.688	16.688	16.625	16.688	16.688	16.188	16.563	
16.813	16.625	17.000	16.625	16.750	16.438	16.813	16.438	16.625	16.688	16.688	16.625	16.750	16.688	16.188	16.500	
16.813	16.688	17.000	16.625	16.750	16.500	16.875	16.500	16.625	16.688	16.688	16.625	16.750	16.750	16.188	16.563	
16.813	16.688	17.000	16.625	16.750	16.500	16.875	16.500	16.625	16.688	16.688	16.688	16.750	16.750	16.188	16.500	
16.813	16.688	17.063	16.688	16.750	16.500	16.875	16.438	16.625	16.688	16.688	16.688	16.750	16.750	16.188	16.563	
16.813	16.688	17.063	16.625	16.750	16.500	16.875	16.438	16.625	16.688	16.688	16.688	16.750	16.750	16.188	16.500	
16.813	16.688	17.000	16.625	16.750	16.500	16.875	16.500	16.625	16.688	16.750	16.688	16.750	16.750	16.188	16.563	
16.875	16.688	17.000	16.688	16.750	16.500	16.875	16.500	16.688	16.750	16.750	16.688	16.750	16.750	16.188	16.563	
16.813	16.688	17.000	16.625	16.750	16.500	16.875	16.500	16.625	16.688	16.688	16.625	16.750	16.688	16.188	16.563	
16.813	16.688	17.000	16.625	16.750	16.500	16.875	16.500	16.688	16.688	16.688	16.625	16.750	16.750	16.188	16.563	
16.875	16.688	17.000	16.688	16.750	16.500	16.875	16.500	16.688	16.750	16.750	16.688	16.750	16.750	16.250	16.563	
16.875	16.688	17.000	16.688	16.750	16.500	16.875	16.500	16.688	16.750	16.750	16.688	16.750	16.750	16.250	16.563	
16.875	16.688	17.000	16.688	16.750	16.500	16.875	16.500	16.688	16.750	16.750	16.688	16.750	16.750	16.250	16.563	
16.875	16.688	17.000	16.688	16.750	16.500	16.875	16.500	16.688	16.750	16.750	16.688	16.750	16.750	16.250	16.563	
16.875	16.688	17.000	16.688	16.750	16.500	16.875	16.500	16.688	16.750	16.688	16.688	16.750	16.750	16.250	16.563	
16.875	16.688	17.000	16.688	16.750	16.500	16.875	16.500	16.625	16.750	16.688	16.688	16.750	16.750	16.250	16.563	
16.875	16.750	17.000	16.688	16.750	16.500	16.875	16.500	16.688	16.750	16.750	16.688	16.750	16.750	16.188	16.563	
16.875	16.750	17.063	16.688	16.750	16.500	16.875	16.500	16.688	16.750	16.750	16.688	16.750	16.750	16.188	16.563	
16.875	16.750	17.063	16.688	16.750	16.563	16.875	16.563	16.688	16.750	16.750	16.750	16.750	16.750	16.250	16.563	
16.875	16.750	17.063	16.688	16.750	16.563	16.875	16.563	16.688	16.750	16.750	16.688	16.813	16.750	16.250	16.563	
16.875	16.750	17.000	16.688	16.750	16.500	16.875	16.500	16.688	16.750	16.750	16.688	16.750	16.750	16.250	16.563	
16.875	16.750	17.063	16.688	16.750	16.563	16.875	16.500	16.688	16.750	16.750	16.688	16.750	16.750	16.250	16.563	
16.875	16.750	17.063	16.688	16.750	16.563	16.875	16.563	16.688	16.750	16.750	16.688	16.813	16.750	16.250	16.625	
16.875	16.750	17.063	16.688	16.750	16.563	16.875	16.500	16.688	16.750	16.750	16.750	16.813	16.750	16.250	16.625	
16.875	16.750	17.063	16.688	16.813	16.563	16.875	16.563	16.688	16.750	16.750	16.750	16.813	16.813	16.250	16.625	
16.875	16.750	17.063	16.750	16.813	16.563	16.875	16.563	16.688	16.813	16.750	16.750	16.813	16.813	16.250	16.625	
16.875	16.750	17.063	16.688	16.813	16.563	16.875	16.563	16.750	16.750	16.750	16.750	16.813	16.813	16.250	16.625	
16.875	16.750	17.063	16.688	16.750	16.563	16.938	16.563	16.688	16.750	16.750	16.750	16.813	16.813	16.250	16.625	
16.875	16.750	17.063	16.750	16.813	16.563	16.938	16.563	16.750	16.813	16.750	16.750	16.813	16.813	16.250	16.625	
16.875	16.750	17.063	16.750	16.813	16.563	16.938	16.563	16.750	16.750	16.750	16.750	16.813	16.813	16.313	16.625	
