GBP1	GBP3	GBP5	GBP7
17.625	17.438	17.375	17.438	
17.625	17.438	17.375	17.438	
17.500	17.438	17.375	17.438	
17.563	17.438	17.375	17.500	
17.500	17.438	17.438	17.438	
17.563	17.500	17.438	17.438	
17.500	17.500	17.375	17.563	
17.563	17.500	17.375	17.563	
17.500	17.500	17.375	17.438	
17.500	17.500	17.375	17.438	
17.500	17.438	17.438	17.438	
17.563	17.438	17.500	17.438	
17.500	17.438	17.375	17.375	
17.500	17.500	17.375	17.375	
17.500	17.438	17.375	17.375	
17.500	17.500	17.375	17.375	
17.500	17.375	17.375	17.375	
17.500	17.438	17.438	17.500	
17.500	17.375	17.500	17.375	
17.500	17.375	17.500	17.375	
17.500	17.375	17.375	17.438	
17.500	17.375	17.375	17.438	
17.500	17.438	17.375	17.375	
17.500	17.375	17.375	17.375	
17.500	17.375	17.438	17.313	
17.500	17.375	17.438	17.375	
17.500	17.375	17.375	17.313	
17.500	17.375	17.313	17.313	
17.500	17.375	17.375	17.313	
17.500	17.375	17.313	17.313	
17.500	17.375	17.313	17.313	
17.438	17.375	17.438	17.375	
17.438	17.313	17.313	17.313	
17.438	17.375	17.375	17.313	
17.438	17.375	17.313	17.375	
17.500	17.375	17.313	17.375	
17.438	17.375	17.313	17.250	
17.500	17.375	17.313	17.250	
17.438	17.313	17.375	17.188	
17.438	17.313	17.375	17.188	
17.438	17.250	17.250	17.188	
17.438	17.375	17.250	17.188	
17.438	17.250	17.250	17.188	
17.438	17.313	17.250	17.188	
17.438	17.250	17.375	17.125	
17.438	17.250	17.375	17.250	
17.438	17.188	17.250	17.188	
17.438	17.188	17.250	17.188	
17.375	17.188	17.250	17.125	
17.438	17.188	17.250	17.188	
17.313	17.188	17.188	17.063	
17.375	17.188	17.250	17.063	
17.313	17.188	17.188	17.063	
17.313	17.188	17.250	17.063	
17.313	17.125	17.188	17.063	
17.313	17.125	17.188	17.063	
17.313	17.125	17.125	17.000	
17.313	17.063	17.188	17.000	
17.250	17.063	17.188	17.000	
17.250	17.063	17.188	17.063	
17.250	17.063	17.125	17.000	
17.313	17.125	17.125	17.000	
17.250	17.063	17.125	16.938	
17.250	17.063	17.125	17.000	
17.250	17.125	17.188	16.938	
17.250	17.125	17.188	16.875	
17.188	17.000	17.063	16.875	
17.188	17.000	17.063	16.875	
17.188	16.938	17.063	16.875	
17.188	17.063	17.125	16.875	
17.188	16.938	17.063	16.813	
17.188	17.000	17.125	16.875	
17.188	16.938	17.000	16.813	
17.188	16.938	17.063	16.813	
17.125	16.938	17.000	16.875	
17.125	16.938	17.000	16.875	
17.125	16.875	17.000	16.750	
17.125	16.875	17.000	16.750	
17.125	16.875	17.063	16.750	
17.125	16.875	17.063	16.750	
17.063	16.813	17.000	16.750	
17.125	16.813	16.938	16.750	
17.063	16.813	16.938	16.688	
17.125	16.813	16.938	16.688	
17.063	16.750	17.000	16.625	
17.063	16.750	17.000	16.688	
17.063	16.750	16.875	16.625	
17.063	16.750	16.875	16.625	
17.063	16.750	16.875	16.688	
17.063	16.750	16.875	16.688	
17.063	16.813	16.813	16.563	
17.063	16.813	16.875	16.563	
16.938	16.750	16.813	16.563	
17.063	16.750	16.875	16.563	
16.938	16.688	16.813	16.500	
17.000	16.688	16.813	16.500	
16.938	16.625	16.813	16.500	
16.938	16.750	16.813	16.438	
16.875	16.625	16.813	16.438	
16.938	16.688	16.813	16.500	
16.875	16.563	16.750	16.375	
16.875	16.563	16.750	16.375	
16.875	16.563	16.750	16.500	
16.813	16.563	16.750	16.500	
16.813	16.500	16.750	16.375	
16.813	16.500	16.750	16.375	
16.813	16.500	16.688	16.375	
16.813	16.500	16.688	16.375	
16.813	16.500	16.625	16.313	
16.813	16.500	16.625	16.313	
16.750	16.438	16.625	16.250	
16.750	16.438	16.750	16.250	
16.750	16.438	16.625	16.250	
16.750	16.438	16.625	16.375	
16.688	16.375	16.563	16.250	
16.750	16.375	16.563	16.250	
16.688	16.375	16.563	16.188	
16.688	16.438	16.563	16.313	
16.688	16.438	16.625	16.188	
16.688	16.438	16.625	16.125	
16.625	16.375	16.500	16.125	
16.625	16.375	16.500	16.125	
16.625	16.313	16.500	16.125	
16.625	16.313	16.500	16.063	
16.625	16.250	16.500	16.063	
16.625	16.375	16.500	16.063	
16.625	16.250	16.438	16.063	
16.625	16.313	16.438	16.125	
16.563	16.250	16.438	16.063	
16.563	16.250	16.438	16.063	
